county,precinct,office,district,candidate,party,provisional,mail,early_voting,election_day,votes
St. Lucie,Precinct 43,President,,Howie Hawkins,GRE,,,,,3
St. Lucie,Precinct 45,President,,Howie Hawkins,GRE,,,,,3
St. Lucie,Precinct 46,President,,Howie Hawkins,GRE,,,,,4
St. Lucie,Precinct 47,President,,Howie Hawkins,GRE,,,,,3
St. Lucie,Precinct 49,President,,Howie Hawkins,GRE,,,,,2
St. Lucie,Precinct 50,President,,Howie Hawkins,GRE,,,,,14
St. Lucie,Precinct 51,President,,Howie Hawkins,GRE,,,,,4
St. Lucie,Precinct 52,President,,Howie Hawkins,GRE,,,,,5
St. Lucie,Precinct 53,President,,Howie Hawkins,GRE,,,,,8
St. Lucie,Precinct 56,President,,Howie Hawkins,GRE,,,,,3
St. Lucie,Precinct 60,President,,Howie Hawkins,GRE,0,0,0,0,0
St. Lucie,Precinct 63,President,,Howie Hawkins,GRE,,,,,1
St. Lucie,Precinct 65,President,,Howie Hawkins,GRE,0,0,0,0,0
St. Lucie,Precinct 66,President,,Howie Hawkins,GRE,0,0,0,0,0
St. Lucie,Precinct 67,President,,Howie Hawkins,GRE,,,,,2
St. Lucie,Precinct 68,President,,Howie Hawkins,GRE,,,,,4
St. Lucie,Precinct 71,President,,Howie Hawkins,GRE,,,,,2
St. Lucie,Precinct 73,President,,Howie Hawkins,GRE,,,,,12
St. Lucie,Precinct 74,President,,Howie Hawkins,GRE,,,,,2
St. Lucie,Precinct 75,President,,Howie Hawkins,GRE,,,,,2
St. Lucie,Precinct 82,President,,Howie Hawkins,GRE,,,,,4
St. Lucie,Precinct 83,President,,Howie Hawkins,GRE,,,,,8
St. Lucie,Precinct 84,President,,Howie Hawkins,GRE,,,,,5
St. Lucie,Precinct 85,President,,Howie Hawkins,GRE,,,,,13
St. Lucie,Precinct 86,President,,Howie Hawkins,GRE,,,,,1
St. Lucie,Precinct 89,President,,Howie Hawkins,GRE,,,,,5
St. Lucie,Precinct 91,President,,Howie Hawkins,GRE,0,0,0,0,0
St. Lucie,Precinct 92,President,,Howie Hawkins,GRE,0,0,0,0,0
St. Lucie,Precinct 93,President,,Howie Hawkins,GRE,0,0,0,0,0
St. Lucie,Precinct 94,President,,Howie Hawkins,GRE,0,0,0,0,0
St. Lucie,Precinct 1,President,,Don Blankenship,CPF,,,,,3
St. Lucie,Precinct 6,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 7,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 8,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 9,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 10,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 11,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 12,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 13,President,,Don Blankenship,CPF,,,,,3
St. Lucie,Precinct 14,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 15,President,,Don Blankenship,CPF,,,,,2
St. Lucie,Precinct 16,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 17,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 18,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 19,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 20,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 21,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 22,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 23,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 24,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 25,President,,Don Blankenship,CPF,,,,,2
St. Lucie,Precinct 26,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 28,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 29,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 31,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 33,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 35,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 36,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 37,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 38,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 39,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 40,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 41,President,,Don Blankenship,CPF,,,,,2
St. Lucie,Precinct 42,President,,Don Blankenship,CPF,,,,,3
St. Lucie,Precinct 43,President,,Don Blankenship,CPF,,,,,2
St. Lucie,Precinct 45,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 46,President,,Don Blankenship,CPF,,,,,2
St. Lucie,Precinct 47,President,,Don Blankenship,CPF,,,,,3
St. Lucie,Precinct 49,President,,Don Blankenship,CPF,,,,,4
St. Lucie,Precinct 50,President,,Don Blankenship,CPF,,,,,2
St. Lucie,Precinct 51,President,,Don Blankenship,CPF,,,,,2
St. Lucie,Precinct 52,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 53,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 56,President,,Don Blankenship,CPF,,,,,2
St. Lucie,Precinct 60,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 63,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 65,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 66,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 67,President,,Don Blankenship,CPF,,,,,3
St. Lucie,Precinct 68,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 71,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 73,President,,Don Blankenship,CPF,,,,,4
St. Lucie,Precinct 74,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 75,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 82,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 83,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 84,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 85,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 86,President,,Don Blankenship,CPF,,,,,2
St. Lucie,Precinct 89,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 91,President,,Don Blankenship,CPF,,,,,1
St. Lucie,Precinct 92,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 93,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 94,President,,Don Blankenship,CPF,0,0,0,0,0
St. Lucie,Precinct 1,President,,Write-in,,,,,,4
St. Lucie,Precinct 6,President,,Write-in,,,,,,4
St. Lucie,Precinct 7,President,,Write-in,,,,,,1
St. Lucie,Precinct 8,President,,Write-in,,,,,,4
St. Lucie,Precinct 9,President,,Write-in,,,,,,2
St. Lucie,Precinct 10,President,,Write-in,,,,,,3
St. Lucie,Precinct 11,President,,Write-in,,,,,,3
St. Lucie,Precinct 12,President,,Write-in,,,,,,2
St. Lucie,Precinct 13,President,,Write-in,,,,,,7
St. Lucie,Precinct 14,President,,Write-in,,,,,,5
St. Lucie,Precinct 15,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 16,President,,Write-in,,,,,,1
St. Lucie,Precinct 17,President,,Write-in,,,,,,4
St. Lucie,Precinct 18,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 19,President,,Write-in,,,,,,2
St. Lucie,Precinct 20,President,,Write-in,,,,,,1
St. Lucie,Precinct 21,President,,Write-in,,,,,,4
St. Lucie,Precinct 22,President,,Write-in,,,,,,2
St. Lucie,Precinct 23,President,,Write-in,,,,,,7
St. Lucie,Precinct 24,President,,Write-in,,,,,,1
St. Lucie,Precinct 25,President,,Write-in,,,,,,2
St. Lucie,Precinct 26,President,,Write-in,,,,,,8
St. Lucie,Precinct 28,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 29,President,,Write-in,,,,,,2
St. Lucie,Precinct 31,President,,Write-in,,,,,,1
St. Lucie,Precinct 33,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 35,President,,Write-in,,,,,,5
St. Lucie,Precinct 36,President,,Write-in,,,,,,1
St. Lucie,Precinct 37,President,,Write-in,,,,,,5
St. Lucie,Precinct 38,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 39,President,,Write-in,,,,,,2
St. Lucie,Precinct 40,President,,Write-in,,,,,,1
St. Lucie,Precinct 41,President,,Write-in,,,,,,3
St. Lucie,Precinct 42,President,,Write-in,,,,,,6
St. Lucie,Precinct 43,President,,Write-in,,,,,,3
St. Lucie,Precinct 45,President,,Write-in,,,,,,3
St. Lucie,Precinct 46,President,,Write-in,,,,,,3
St. Lucie,Precinct 47,President,,Write-in,,,,,,3
St. Lucie,Precinct 49,President,,Write-in,,,,,,3
St. Lucie,Precinct 50,President,,Write-in,,,,,,8
St. Lucie,Precinct 51,President,,Write-in,,,,,,4
St. Lucie,Precinct 52,President,,Write-in,,,,,,1
St. Lucie,Precinct 53,President,,Write-in,,,,,,3
St. Lucie,Precinct 56,President,,Write-in,,,,,,2
St. Lucie,Precinct 60,President,,Write-in,,,,,,2
St. Lucie,Precinct 63,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 65,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 66,President,,Write-in,,,,,,4
St. Lucie,Precinct 67,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 68,President,,Write-in,,,,,,7
St. Lucie,Precinct 71,President,,Write-in,,,,,,6
St. Lucie,Precinct 73,President,,Write-in,,,,,,7
St. Lucie,Precinct 74,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 75,President,,Write-in,,,,,,3
St. Lucie,Precinct 82,President,,Write-in,,,,,,2
St. Lucie,Precinct 83,President,,Write-in,,,,,,6
St. Lucie,Precinct 84,President,,Write-in,,,,,,4
St. Lucie,Precinct 85,President,,Write-in,,,,,,12
St. Lucie,Precinct 86,President,,Write-in,,,,,,2
St. Lucie,Precinct 89,President,,Write-in,,,,,,9
St. Lucie,Precinct 91,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 92,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 93,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 94,President,,Write-in,,0,0,0,0,0
St. Lucie,Precinct 1,U.S. House,18,Brian Mast,REP,0,743,1033,826,2602
St. Lucie,Precinct 6,U.S. House,18,Brian Mast,REP,0,204,452,113,769
St. Lucie,Precinct 7,U.S. House,18,Brian Mast,REP,,,,,589
St. Lucie,Precinct 8,U.S. House,18,Brian Mast,REP,,,,,1718
St. Lucie,Precinct 9,U.S. House,18,Brian Mast,REP,0,763,512,501,1776
St. Lucie,Precinct 10,U.S. House,18,Brian Mast,REP,0,67,85,60,212
St. Lucie,Precinct 11,U.S. House,18,Brian Mast,REP,0,318,548,188,1054
St. Lucie,Precinct 12,U.S. House,18,Brian Mast,REP,,,,,2801
St. Lucie,Precinct 13,U.S. House,18,Brian Mast,REP,,,,,1279
St. Lucie,Precinct 14,U.S. House,18,Brian Mast,REP,0,120,85,37,242
St. Lucie,Precinct 15,U.S. House,18,Brian Mast,REP,0,1000,644,562,2206
St. Lucie,Precinct 16,U.S. House,18,Brian Mast,REP,0,851,694,617,2162
St. Lucie,Precinct 17,U.S. House,18,Brian Mast,REP,,,,,98
St. Lucie,Precinct 18,U.S. House,18,Brian Mast,REP,,,,,86
St. Lucie,Precinct 19,U.S. House,18,Brian Mast,REP,,,,,449
St. Lucie,Precinct 20,U.S. House,18,Brian Mast,REP,0,156,193,172,521
St. Lucie,Precinct 21,U.S. House,18,Brian Mast,REP,,,,,1416
St. Lucie,Precinct 22,U.S. House,18,Brian Mast,REP,0,582,990,340,1912
St. Lucie,Precinct 23,U.S. House,18,Brian Mast,REP,,,,,1514
St. Lucie,Precinct 24,U.S. House,18,Brian Mast,REP,,,,,179
St. Lucie,Precinct 25,U.S. House,18,Brian Mast,REP,,,,,1518
St. Lucie,Precinct 26,U.S. House,18,Brian Mast,REP,,,,,1748
St. Lucie,Precinct 28,U.S. House,18,Brian Mast,REP,,,,,1451
St. Lucie,Precinct 29,U.S. House,18,Brian Mast,REP,0,85,243,67,395
St. Lucie,Precinct 31,U.S. House,18,Brian Mast,REP,,,,,1003
St. Lucie,Precinct 33,U.S. House,18,Brian Mast,REP,,,,,201
St. Lucie,Precinct 35,U.S. House,18,Brian Mast,REP,0,212,342,201,755
St. Lucie,Precinct 36,U.S. House,18,Brian Mast,REP,0,229,427,145,801
St. Lucie,Precinct 37,U.S. House,18,Brian Mast,REP,0,607,974,511,2092
St. Lucie,Precinct 38,U.S. House,18,Brian Mast,REP,0,213,258,241,712
St. Lucie,Precinct 39,U.S. House,18,Brian Mast,REP,,,,,997
St. Lucie,Precinct 40,U.S. House,18,Brian Mast,REP,0,218,295,208,721
St. Lucie,Precinct 41,U.S. House,18,Brian Mast,REP,,,,,1758
St. Lucie,Precinct 42,U.S. House,18,Brian Mast,REP,0,1061,1211,418,2690
St. Lucie,Precinct 43,U.S. House,18,Brian Mast,REP,,,,,2678
St. Lucie,Precinct 45,U.S. House,18,Brian Mast,REP,,,,,1172
St. Lucie,Precinct 46,U.S. House,18,Brian Mast,REP,0,468,655,284,1407
St. Lucie,Precinct 47,U.S. House,18,Brian Mast,REP,0,359,622,322,1303
St. Lucie,Precinct 49,U.S. House,18,Brian Mast,REP,,,,,2163
St. Lucie,Precinct 50,U.S. House,18,Brian Mast,REP,,,,,3228
St. Lucie,Precinct 51,U.S. House,18,Brian Mast,REP,,,,,1506
St. Lucie,Precinct 52,U.S. House,18,Brian Mast,REP,0,359,390,252,1001
St. Lucie,Precinct 53,U.S. House,18,Brian Mast,REP,,,,,1780
St. Lucie,Precinct 56,U.S. House,18,Brian Mast,REP,0,442,564,261,1267
St. Lucie,Precinct 60,U.S. House,18,Brian Mast,REP,,,,,331
St. Lucie,Precinct 63,U.S. House,18,Brian Mast,REP,,,,,69
St. Lucie,Precinct 65,U.S. House,18,Brian Mast,REP,,,,,679
St. Lucie,Precinct 66,U.S. House,18,Brian Mast,REP,,,,,1119
St. Lucie,Precinct 67,U.S. House,18,Brian Mast,REP,0,549,556,299,1404
St. Lucie,Precinct 68,U.S. House,18,Brian Mast,REP,0,402,622,305,1329
St. Lucie,Precinct 71,U.S. House,18,Brian Mast,REP,0,679,1146,521,2346
St. Lucie,Precinct 73,U.S. House,18,Brian Mast,REP,,,,,2340
St. Lucie,Precinct 74,U.S. House,18,Brian Mast,REP,0,474,352,492,1318
St. Lucie,Precinct 75,U.S. House,18,Brian Mast,REP,0,278,471,194,943
St. Lucie,Precinct 82,U.S. House,18,Brian Mast,REP,0,556,769,434,1759
St. Lucie,Precinct 83,U.S. House,18,Brian Mast,REP,,,,,2770
St. Lucie,Precinct 84,U.S. House,18,Brian Mast,REP,,,,,2263
St. Lucie,Precinct 85,U.S. House,18,Brian Mast,REP,0,2322,2129,770,5221
St. Lucie,Precinct 86,U.S. House,18,Brian Mast,REP,0,599,614,229,1442
St. Lucie,Precinct 89,U.S. House,18,Brian Mast,REP,,,,,5042
St. Lucie,Precinct 91,U.S. House,18,Brian Mast,REP,,,,,242
St. Lucie,Precinct 92,U.S. House,18,Brian Mast,REP,,,,,121
St. Lucie,Precinct 93,U.S. House,18,Brian Mast,REP,,,,,4
St. Lucie,Precinct 94,U.S. House,18,Brian Mast,REP,,,,,4
St. Lucie,Precinct 1,U.S. House,18,Pam Keith,DEM,,,,,1455
St. Lucie,Precinct 6,U.S. House,18,Pam Keith,DEM,,,,,1000
St. Lucie,Precinct 7,U.S. House,18,Pam Keith,DEM,,,,,1018
St. Lucie,Precinct 8,U.S. House,18,Pam Keith,DEM,0,485,244,97,826
St. Lucie,Precinct 9,U.S. House,18,Pam Keith,DEM,0,632,162,80,874
St. Lucie,Precinct 10,U.S. House,18,Pam Keith,DEM,,,,,208
St. Lucie,Precinct 11,U.S. House,18,Pam Keith,DEM,0,406,265,56,727
St. Lucie,Precinct 12,U.S. House,18,Pam Keith,DEM,0,798,288,100,1186
St. Lucie,Precinct 13,U.S. House,18,Pam Keith,DEM,0,502,404,139,1045
St. Lucie,Precinct 14,U.S. House,18,Pam Keith,DEM,,,,,1818
St. Lucie,Precinct 15,U.S. House,18,Pam Keith,DEM,,,,,1006
St. Lucie,Precinct 16,U.S. House,18,Pam Keith,DEM,0,691,208,140,1039
St. Lucie,Precinct 17,U.S. House,18,Pam Keith,DEM,,,,,1914
St. Lucie,Precinct 18,U.S. House,18,Pam Keith,DEM,0,495,385,204,1084
St. Lucie,Precinct 19,U.S. House,18,Pam Keith,DEM,0,592,539,210,1341
St. Lucie,Precinct 20,U.S. House,18,Pam Keith,DEM,0,231,79,49,359
St. Lucie,Precinct 21,U.S. House,18,Pam Keith,DEM,0,655,261,151,1067
St. Lucie,Precinct 22,U.S. House,18,Pam Keith,DEM,,,,,1492
St. Lucie,Precinct 23,U.S. House,18,Pam Keith,DEM,,,,,1432
St. Lucie,Precinct 24,U.S. House,18,Pam Keith,DEM,,,,,1156
St. Lucie,Precinct 25,U.S. House,18,Pam Keith,DEM,,,,,1547
St. Lucie,Precinct 26,U.S. House,18,Pam Keith,DEM,0,902,620,160,1682
St. Lucie,Precinct 28,U.S. House,18,Pam Keith,DEM,0,250,120,35,405
St. Lucie,Precinct 29,U.S. House,18,Pam Keith,DEM,,,,,199
St. Lucie,Precinct 31,U.S. House,18,Pam Keith,DEM,0,362,30,121,513
St. Lucie,Precinct 33,U.S. House,18,Pam Keith,DEM,,,,,111
St. Lucie,Precinct 35,U.S. House,18,Pam Keith,DEM,0,408,275,83,766
St. Lucie,Precinct 36,U.S. House,18,Pam Keith,DEM,0,400,216,72,688
St. Lucie,Precinct 37,U.S. House,18,Pam Keith,DEM,0,1237,907,249,2393
St. Lucie,Precinct 38,U.S. House,18,Pam Keith,DEM,,,,,568
St. Lucie,Precinct 39,U.S. House,18,Pam Keith,DEM,0,444,153,110,707
St. Lucie,Precinct 40,U.S. House,18,Pam Keith,DEM,0,313,273,188,774
St. Lucie,Precinct 41,U.S. House,18,Pam Keith,DEM,,,,,1518
St. Lucie,Precinct 42,U.S. House,18,Pam Keith,DEM,,,,,1598
St. Lucie,Precinct 43,U.S. House,18,Pam Keith,DEM,0,921,270,97,1288
St. Lucie,Precinct 45,U.S. House,18,Pam Keith,DEM,0,486,276,80,842
St. Lucie,Precinct 46,U.S. House,18,Pam Keith,DEM,,,,,1479
St. Lucie,Precinct 47,U.S. House,18,Pam Keith,DEM,,,,,1410
St. Lucie,Precinct 49,U.S. House,18,Pam Keith,DEM,0,1137,692,169,1998
St. Lucie,Precinct 50,U.S. House,18,Pam Keith,DEM,,,,,3533
St. Lucie,Precinct 51,U.S. House,18,Pam Keith,DEM,,,,,1761
St. Lucie,Precinct 52,U.S. House,18,Pam Keith,DEM,,,,,611
St. Lucie,Precinct 53,U.S. House,18,Pam Keith,DEM,0,849,462,146,1457
St. Lucie,Precinct 56,U.S. House,18,Pam Keith,DEM,0,580,310,122,1012
St. Lucie,Precinct 60,U.S. House,18,Pam Keith,DEM,,,,,109
St. Lucie,Precinct 63,U.S. House,18,Pam Keith,DEM,,,,,62
St. Lucie,Precinct 65,U.S. House,18,Pam Keith,DEM,,,,,206
St. Lucie,Precinct 66,U.S. House,18,Pam Keith,DEM,0,351,241,47,639
St. Lucie,Precinct 67,U.S. House,18,Pam Keith,DEM,,,,,1038
St. Lucie,Precinct 68,U.S. House,18,Pam Keith,DEM,,,,,1702
St. Lucie,Precinct 71,U.S. House,18,Pam Keith,DEM,0,1433,906,270,2609
St. Lucie,Precinct 73,U.S. House,18,Pam Keith,DEM,,,,,2307
St. Lucie,Precinct 74,U.S. House,18,Pam Keith,DEM,0,522,118,137,777
St. Lucie,Precinct 75,U.S. House,18,Pam Keith,DEM,0,457,344,96,897
St. Lucie,Precinct 82,U.S. House,18,Pam Keith,DEM,0,847,431,124,1402
St. Lucie,Precinct 83,U.S. House,18,Pam Keith,DEM,,,,,3452
St. Lucie,Precinct 84,U.S. House,18,Pam Keith,DEM,,,,,2089
St. Lucie,Precinct 85,U.S. House,18,Pam Keith,DEM,,,,,4874
St. Lucie,Precinct 86,U.S. House,18,Pam Keith,DEM,0,603,210,66,879
St. Lucie,Precinct 89,U.S. House,18,Pam Keith,DEM,,,,,3984
St. Lucie,Precinct 91,U.S. House,18,Pam Keith,DEM,,,,,267
St. Lucie,Precinct 92,U.S. House,18,Pam Keith,DEM,,,,,30
St. Lucie,Precinct 93,U.S. House,18,Pam Keith,DEM,,,,,1
St. Lucie,Precinct 94,U.S. House,18,Pam Keith,DEM,0,0,0,0,0
St. Lucie,Precinct 1,U.S. House,18,K. W. Miller,NPA,,,,,144
St. Lucie,Precinct 6,U.S. House,18,K. W. Miller,NPA,,,,,35
St. Lucie,Precinct 7,U.S. House,18,K. W. Miller,NPA,,,,,27
St. Lucie,Precinct 8,U.S. House,18,K. W. Miller,NPA,,,,,75
St. Lucie,Precinct 9,U.S. House,18,K. W. Miller,NPA,,,,,49
St. Lucie,Precinct 10,U.S. House,18,K. W. Miller,NPA,,,,,7
St. Lucie,Precinct 11,U.S. House,18,K. W. Miller,NPA,,,,,63
St. Lucie,Precinct 12,U.S. House,18,K. W. Miller,NPA,,,,,121
St. Lucie,Precinct 13,U.S. House,18,K. W. Miller,NPA,,,,,77
St. Lucie,Precinct 14,U.S. House,18,K. W. Miller,NPA,,,,,26
St. Lucie,Precinct 15,U.S. House,18,K. W. Miller,NPA,,,,,60
St. Lucie,Precinct 16,U.S. House,18,K. W. Miller,NPA,,,,,49
St. Lucie,Precinct 17,U.S. House,18,K. W. Miller,NPA,,,,,30
St. Lucie,Precinct 18,U.S. House,18,K. W. Miller,NPA,,,,,21
St. Lucie,Precinct 19,U.S. House,18,K. W. Miller,NPA,,,,,53
St. Lucie,Precinct 20,U.S. House,18,K. W. Miller,NPA,,,,,14
St. Lucie,Precinct 21,U.S. House,18,K. W. Miller,NPA,,,,,61
St. Lucie,Precinct 22,U.S. House,18,K. W. Miller,NPA,,,,,75
St. Lucie,Precinct 23,U.S. House,18,K. W. Miller,NPA,,,,,73
St. Lucie,Precinct 24,U.S. House,18,K. W. Miller,NPA,,,,,22
St. Lucie,Precinct 25,U.S. House,18,K. W. Miller,NPA,,,,,74
St. Lucie,Precinct 26,U.S. House,18,K. W. Miller,NPA,,,,,84
St. Lucie,Precinct 28,U.S. House,18,K. W. Miller,NPA,,,,,66
St. Lucie,Precinct 29,U.S. House,18,K. W. Miller,NPA,,,,,16
St. Lucie,Precinct 31,U.S. House,18,K. W. Miller,NPA,,,,,29
St. Lucie,Precinct 33,U.S. House,18,K. W. Miller,NPA,,,,,5
St. Lucie,Precinct 35,U.S. House,18,K. W. Miller,NPA,,,,,34
St. Lucie,Precinct 36,U.S. House,18,K. W. Miller,NPA,,,,,44
St. Lucie,Precinct 37,U.S. House,18,K. W. Miller,NPA,,,,,104
St. Lucie,Precinct 38,U.S. House,18,K. W. Miller,NPA,,,,,28
St. Lucie,Precinct 39,U.S. House,18,K. W. Miller,NPA,,,,,50
St. Lucie,Precinct 40,U.S. House,18,K. W. Miller,NPA,,,,,57
St. Lucie,Precinct 41,U.S. House,18,K. W. Miller,NPA,,,,,84
St. Lucie,Precinct 42,U.S. House,18,K. W. Miller,NPA,,,,,81
St. Lucie,Precinct 43,U.S. House,18,K. W. Miller,NPA,,,,,31
St. Lucie,Precinct 45,U.S. House,18,K. W. Miller,NPA,,,,,44
St. Lucie,Precinct 46,U.S. House,18,K. W. Miller,NPA,,,,,102
St. Lucie,Precinct 47,U.S. House,18,K. W. Miller,NPA,,,,,77
St. Lucie,Precinct 49,U.S. House,18,K. W. Miller,NPA,,,,,127
St. Lucie,Precinct 50,U.S. House,18,K. W. Miller,NPA,0,64,93,32,189
St. Lucie,Precinct 51,U.S. House,18,K. W. Miller,NPA,0,37,37,31,105
St. Lucie,Precinct 52,U.S. House,18,K. W. Miller,NPA,,,,,50
St. Lucie,Precinct 53,U.S. House,18,K. W. Miller,NPA,,,,,93
St. Lucie,Precinct 56,U.S. House,18,K. W. Miller,NPA,,,,,62
St. Lucie,Precinct 60,U.S. House,18,K. W. Miller,NPA,,,,,13
St. Lucie,Precinct 63,U.S. House,18,K. W. Miller,NPA,,,,,6
St. Lucie,Precinct 65,U.S. House,18,K. W. Miller,NPA,,,,,2
St. Lucie,Precinct 66,U.S. House,18,K. W. Miller,NPA,,,,,16
St. Lucie,Precinct 67,U.S. House,18,K. W. Miller,NPA,,,,,56
St. Lucie,Precinct 68,U.S. House,18,K. W. Miller,NPA,,,,,66
St. Lucie,Precinct 71,U.S. House,18,K. W. Miller,NPA,0,54,58,33,145
St. Lucie,Precinct 73,U.S. House,18,K. W. Miller,NPA,0,57,49,38,144
St. Lucie,Precinct 74,U.S. House,18,K. W. Miller,NPA,,,,,34
St. Lucie,Precinct 75,U.S. House,18,K. W. Miller,NPA,,,,,63
St. Lucie,Precinct 82,U.S. House,18,K. W. Miller,NPA,,,,,66
St. Lucie,Precinct 83,U.S. House,18,K. W. Miller,NPA,0,45,84,32,161
St. Lucie,Precinct 84,U.S. House,18,K. W. Miller,NPA,,,,,102
St. Lucie,Precinct 85,U.S. House,18,K. W. Miller,NPA,0,78,63,34,175
St. Lucie,Precinct 86,U.S. House,18,K. W. Miller,NPA,,,,,38
St. Lucie,Precinct 89,U.S. House,18,K. W. Miller,NPA,0,60,81,36,177
St. Lucie,Precinct 91,U.S. House,18,K. W. Miller,NPA,,,,,12
St. Lucie,Precinct 92,U.S. House,18,K. W. Miller,NPA,,,,,5
St. Lucie,Precinct 93,U.S. House,18,K. W. Miller,NPA,0,0,0,0,0
St. Lucie,Precinct 94,U.S. House,18,K. W. Miller,NPA,,,,,1
St. Lucie,Precinct 1,State Senate,25,Gayle Harrell,REP,,,,,2686
St. Lucie,Precinct 6,State Senate,25,Gayle Harrell,REP,,,,,783
St. Lucie,Precinct 7,State Senate,25,Gayle Harrell,REP,,,,,605
St. Lucie,Precinct 8,State Senate,25,Gayle Harrell,REP,,,,,1754
St. Lucie,Precinct 9,State Senate,25,Gayle Harrell,REP,0,764,510,503,1777
St. Lucie,Precinct 10,State Senate,25,Gayle Harrell,REP,0,69,93,62,224
St. Lucie,Precinct 11,State Senate,25,Gayle Harrell,REP,0,331,558,191,1080
St. Lucie,Precinct 12,State Senate,25,Gayle Harrell,REP,,,,,2838
St. Lucie,Precinct 13,State Senate,25,Gayle Harrell,REP,,,,,1314
St. Lucie,Precinct 14,State Senate,25,Gayle Harrell,REP,,,,,274
St. Lucie,Precinct 15,State Senate,25,Gayle Harrell,REP,,,,,2197
St. Lucie,Precinct 16,State Senate,25,Gayle Harrell,REP,0,830,695,605,2130
St. Lucie,Precinct 17,State Senate,25,Gayle Harrell,REP,0,44,50,30,124
St. Lucie,Precinct 18,State Senate,25,Gayle Harrell,REP,,,,,101
St. Lucie,Precinct 19,State Senate,25,Gayle Harrell,REP,,,,,462
St. Lucie,Precinct 20,State Senate,25,Gayle Harrell,REP,0,167,196,171,534
St. Lucie,Precinct 21,State Senate,25,Gayle Harrell,REP,,,,,1453
St. Lucie,Precinct 22,State Senate,25,Gayle Harrell,REP,0,601,980,342,1923
