county,precinct,office,district,candidate,party,provisional,mail,early_voting,election_day,votes
Hillsborough,959,President,,Joseph R. Biden,DEM,0,1302,845,149,2296
Hillsborough,960,President,,Joseph R. Biden,DEM,,,,,254
Hillsborough,961,President,,Joseph R. Biden,DEM,0,370,216,72,658
Hillsborough,962,President,,Joseph R. Biden,DEM,0,716,494,107,1317
Hillsborough,963,President,,Joseph R. Biden,DEM,,,,,14
Hillsborough,964,President,,Joseph R. Biden,DEM,0,145,120,32,297
Hillsborough,965,President,,Joseph R. Biden,DEM,0,816,436,210,1462
Hillsborough,966,President,,Joseph R. Biden,DEM,0,256,164,69,489
Hillsborough,967,President,,Joseph R. Biden,DEM,0,404,284,96,784
Hillsborough,968,President,,Joseph R. Biden,DEM,0,749,470,170,1389
Hillsborough,969,President,,Joseph R. Biden,DEM,,,,,128
Hillsborough,970,President,,Joseph R. Biden,DEM,,,,,95
Hillsborough,971,President,,Joseph R. Biden,DEM,0,366,228,162,756
Hillsborough,972,President,,Joseph R. Biden,DEM,0,787,502,144,1433
Hillsborough,973,President,,Joseph R. Biden,DEM,0,306,190,107,603
Hillsborough,974,President,,Joseph R. Biden,DEM,0,174,76,67,317
Hillsborough,979,President,,Joseph R. Biden,DEM,0,659,362,128,1149
Hillsborough,980,President,,Joseph R. Biden,DEM,0,469,267,48,784
Hillsborough,981,President,,Joseph R. Biden,DEM,0,715,333,63,1111
Hillsborough,982,President,,Joseph R. Biden,DEM,,,,,680
Hillsborough,983,President,,Joseph R. Biden,DEM,0,421,249,52,722
Hillsborough,999,President,,Joseph R. Biden,DEM,,,,,533
Hillsborough,101,President,,Jo Jorgensen,LPF,,,,,55
Hillsborough,103,President,,Jo Jorgensen,LPF,,,,,50
Hillsborough,105,President,,Jo Jorgensen,LPF,,,,,47
Hillsborough,107,President,,Jo Jorgensen,LPF,,,,,40
Hillsborough,108,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,109,President,,Jo Jorgensen,LPF,,,,,23
Hillsborough,111,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,112,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,113,President,,Jo Jorgensen,LPF,,,,,20
Hillsborough,115,President,,Jo Jorgensen,LPF,,,,,21
Hillsborough,116,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,117,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,119,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,121,President,,Jo Jorgensen,LPF,,,,,25
Hillsborough,123,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,125,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,127,President,,Jo Jorgensen,LPF,,,,,22
Hillsborough,129,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,131,President,,Jo Jorgensen,LPF,,,,,25
Hillsborough,133,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,135,President,,Jo Jorgensen,LPF,,,,,31
Hillsborough,137,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,139,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,141,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,145,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,151,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,153,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,157,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,159,President,,Jo Jorgensen,LPF,,,,,28
Hillsborough,160,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,161,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,163,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,165,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,169,President,,Jo Jorgensen,LPF,,,,,26
Hillsborough,175,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,179,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,203,President,,Jo Jorgensen,LPF,,,,,28
Hillsborough,205,President,,Jo Jorgensen,LPF,,,,,22
Hillsborough,207,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,209,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,213,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,217,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,218,President,,Jo Jorgensen,LPF,,,,,3
Hillsborough,219,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,221,President,,Jo Jorgensen,LPF,,,,,1
Hillsborough,223,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,225,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,227,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,231,President,,Jo Jorgensen,LPF,,,,,28
Hillsborough,233,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,237,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,239,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,240,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,241,President,,Jo Jorgensen,LPF,,,,,1
Hillsborough,243,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,244,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,245,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,247,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,249,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,250,President,,Jo Jorgensen,LPF,,,,,1
Hillsborough,301,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,303,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,304,President,,Jo Jorgensen,LPF,,,,,3
Hillsborough,305,President,,Jo Jorgensen,LPF,,,,,38
Hillsborough,307,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,309,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,317,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,318,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,319,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,321,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,325,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,327,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,329,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,333,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,335,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,338,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,339,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,341,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,342,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,343,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,344,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,345,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,346,President,,Jo Jorgensen,LPF,,,,,1
Hillsborough,347,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,353,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,355,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,356,President,,Jo Jorgensen,LPF,,,,,1
Hillsborough,357,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,358,President,,Jo Jorgensen,LPF,,,,,20
Hillsborough,359,President,,Jo Jorgensen,LPF,,,,,20
Hillsborough,360,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,361,President,,Jo Jorgensen,LPF,,,,,24
Hillsborough,362,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,363,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,364,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,365,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,366,President,,Jo Jorgensen,LPF,,,,,35
Hillsborough,368,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,369,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,370,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,371,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,372,President,,Jo Jorgensen,LPF,,,,,2
Hillsborough,373,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,401,President,,Jo Jorgensen,LPF,,,,,28
Hillsborough,403,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,404,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,405,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,407,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,410,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,411,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,412,President,,Jo Jorgensen,LPF,,,,,23
Hillsborough,413,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,414,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,415,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,421,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,422,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,423,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,429,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,430,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,431,President,,Jo Jorgensen,LPF,,,,,25
Hillsborough,433,President,,Jo Jorgensen,LPF,,,,,3
Hillsborough,434,President,,Jo Jorgensen,LPF,,,,,40
Hillsborough,451,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,454,President,,Jo Jorgensen,LPF,,,,,20
Hillsborough,455,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,457,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,459,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,461,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,462,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,463,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,500,President,,Jo Jorgensen,LPF,,,,,39
Hillsborough,501,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,502,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,503,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,504,President,,Jo Jorgensen,LPF,,,,,27
Hillsborough,505,President,,Jo Jorgensen,LPF,,,,,21
Hillsborough,506,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,507,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,508,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,509,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,510,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,511,President,,Jo Jorgensen,LPF,,,,,21
Hillsborough,512,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,513,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,514,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,516,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,517,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,518,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,519,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,520,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,521,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,522,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,523,President,,Jo Jorgensen,LPF,,,,,30
Hillsborough,524,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,525,President,,Jo Jorgensen,LPF,,,,,32
Hillsborough,526,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,527,President,,Jo Jorgensen,LPF,,,,,48
Hillsborough,528,President,,Jo Jorgensen,LPF,,,,,22
Hillsborough,529,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,530,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,531,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,532,President,,Jo Jorgensen,LPF,,,,,3
Hillsborough,533,President,,Jo Jorgensen,LPF,,,,,22
Hillsborough,534,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,535,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,536,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,537,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,538,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,539,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,540,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,541,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,542,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,550,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,551,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,552,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,554,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,555,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,557,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,559,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,560,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,561,President,,Jo Jorgensen,LPF,,,,,1
Hillsborough,562,President,,Jo Jorgensen,LPF,,,,,42
Hillsborough,563,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,565,President,,Jo Jorgensen,LPF,,,,,2
Hillsborough,566,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,567,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,569,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,571,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,573,President,,Jo Jorgensen,LPF,,,,,2
Hillsborough,574,President,,Jo Jorgensen,LPF,,,,,20
Hillsborough,575,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,577,President,,Jo Jorgensen,LPF,,,,,32
Hillsborough,578,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,579,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,581,President,,Jo Jorgensen,LPF,,,,,22
Hillsborough,583,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,584,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,585,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,587,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,589,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,591,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,595,President,,Jo Jorgensen,LPF,,,,,21
Hillsborough,601,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,605,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,613,President,,Jo Jorgensen,LPF,,,,,2
Hillsborough,617,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,622,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,623,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,625,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,626,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,629,President,,Jo Jorgensen,LPF,,,,,22
Hillsborough,631,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,633,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,635,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,636,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,637,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,639,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,641,President,,Jo Jorgensen,LPF,,,,,20
Hillsborough,643,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,650,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,651,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,652,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,653,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,654,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,655,President,,Jo Jorgensen,LPF,,,,,22
Hillsborough,657,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,658,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,659,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,661,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,662,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,671,President,,Jo Jorgensen,LPF,,,,,31
Hillsborough,673,President,,Jo Jorgensen,LPF,,,,,21
Hillsborough,700,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,701,President,,Jo Jorgensen,LPF,,,,,34
Hillsborough,702,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,703,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,704,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,705,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,706,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,707,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,708,President,,Jo Jorgensen,LPF,,,,,34
Hillsborough,709,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,710,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,711,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,712,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,713,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,721,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,750,President,,Jo Jorgensen,LPF,,,,,21
Hillsborough,751,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,753,President,,Jo Jorgensen,LPF,,,,,28
Hillsborough,754,President,,Jo Jorgensen,LPF,,,,,20
Hillsborough,755,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,757,President,,Jo Jorgensen,LPF,,,,,22
Hillsborough,759,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,761,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,763,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,764,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,765,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,767,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,769,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,801,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,802,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,803,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,804,President,,Jo Jorgensen,LPF,,,,,26
Hillsborough,805,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,806,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,807,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,808,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,809,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,810,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,811,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,813,President,,Jo Jorgensen,LPF,,,,,57
Hillsborough,814,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,815,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,816,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,817,President,,Jo Jorgensen,LPF,,,,,27
Hillsborough,818,President,,Jo Jorgensen,LPF,,,,,21
Hillsborough,819,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,820,President,,Jo Jorgensen,LPF,,,,,26
Hillsborough,821,President,,Jo Jorgensen,LPF,,,,,33
Hillsborough,825,President,,Jo Jorgensen,LPF,,,,,23
Hillsborough,827,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,828,President,,Jo Jorgensen,LPF,,,,,51
Hillsborough,829,President,,Jo Jorgensen,LPF,,,,,22
Hillsborough,830,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,832,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,833,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,834,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,851,President,,Jo Jorgensen,LPF,,,,,31
Hillsborough,852,President,,Jo Jorgensen,LPF,,,,,38
Hillsborough,853,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,854,President,,Jo Jorgensen,LPF,,,,,1
Hillsborough,855,President,,Jo Jorgensen,LPF,,,,,21
Hillsborough,856,President,,Jo Jorgensen,LPF,,,,,27
Hillsborough,857,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,858,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,860,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,862,President,,Jo Jorgensen,LPF,,,,,3
Hillsborough,863,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,867,President,,Jo Jorgensen,LPF,,,,,36
Hillsborough,868,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,869,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,871,President,,Jo Jorgensen,LPF,,,,,18
Hillsborough,875,President,,Jo Jorgensen,LPF,,,,,45
Hillsborough,876,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,877,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,879,President,,Jo Jorgensen,LPF,,,,,35
Hillsborough,883,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,885,President,,Jo Jorgensen,LPF,,,,,17
Hillsborough,887,President,,Jo Jorgensen,LPF,,,,,28
Hillsborough,889,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,891,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,892,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,901,President,,Jo Jorgensen,LPF,,,,,20
Hillsborough,902,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,904,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,905,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,906,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,907,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,908,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,909,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,911,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,912,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,913,President,,Jo Jorgensen,LPF,,,,,39
Hillsborough,914,President,,Jo Jorgensen,LPF,,,,,21
Hillsborough,915,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,916,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,917,President,,Jo Jorgensen,LPF,,,,,1
Hillsborough,918,President,,Jo Jorgensen,LPF,,,,,3
Hillsborough,919,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,920,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,921,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,922,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,923,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,924,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,925,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,927,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,928,President,,Jo Jorgensen,LPF,,,,,1
Hillsborough,929,President,,Jo Jorgensen,LPF,,,,,23
Hillsborough,930,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,931,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,932,President,,Jo Jorgensen,LPF,,,,,34
Hillsborough,933,President,,Jo Jorgensen,LPF,,,,,7
Hillsborough,934,President,,Jo Jorgensen,LPF,,,,,26
Hillsborough,935,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,936,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,937,President,,Jo Jorgensen,LPF,,,,,16
Hillsborough,938,President,,Jo Jorgensen,LPF,,,,,1
Hillsborough,939,President,,Jo Jorgensen,LPF,,,,,28
Hillsborough,940,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,941,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,942,President,,Jo Jorgensen,LPF,,,,,43
Hillsborough,943,President,,Jo Jorgensen,LPF,,,,,21
Hillsborough,944,President,,Jo Jorgensen,LPF,,,,,45
Hillsborough,945,President,,Jo Jorgensen,LPF,,,,,3
Hillsborough,946,President,,Jo Jorgensen,LPF,,,,,81
Hillsborough,947,President,,Jo Jorgensen,LPF,,,,,36
Hillsborough,948,President,,Jo Jorgensen,LPF,,,,,12
Hillsborough,949,President,,Jo Jorgensen,LPF,,,,,35
Hillsborough,950,President,,Jo Jorgensen,LPF,,,,,24
Hillsborough,951,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,952,President,,Jo Jorgensen,LPF,,,,,10
Hillsborough,953,President,,Jo Jorgensen,LPF,,,,,29
Hillsborough,954,President,,Jo Jorgensen,LPF,,,,,6
Hillsborough,955,President,,Jo Jorgensen,LPF,,,,,46
Hillsborough,956,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,957,President,,Jo Jorgensen,LPF,,,,,11
Hillsborough,958,President,,Jo Jorgensen,LPF,,,,,28
Hillsborough,959,President,,Jo Jorgensen,LPF,,,,,35
Hillsborough,960,President,,Jo Jorgensen,LPF,,,,,3
Hillsborough,961,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,962,President,,Jo Jorgensen,LPF,,,,,21
Hillsborough,963,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,964,President,,Jo Jorgensen,LPF,,,,,2
Hillsborough,965,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,966,President,,Jo Jorgensen,LPF,,,,,9
Hillsborough,967,President,,Jo Jorgensen,LPF,,,,,5
Hillsborough,968,President,,Jo Jorgensen,LPF,,,,,15
Hillsborough,969,President,,Jo Jorgensen,LPF,0,0,0,0,0
Hillsborough,970,President,,Jo Jorgensen,LPF,,,,,2
Hillsborough,971,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,972,President,,Jo Jorgensen,LPF,,,,,27
Hillsborough,973,President,,Jo Jorgensen,LPF,,,,,4
Hillsborough,974,President,,Jo Jorgensen,LPF,,,,,8
Hillsborough,979,President,,Jo Jorgensen,LPF,,,,,20
Hillsborough,980,President,,Jo Jorgensen,LPF,,,,,20
Hillsborough,981,President,,Jo Jorgensen,LPF,,,,,19
Hillsborough,982,President,,Jo Jorgensen,LPF,,,,,14
Hillsborough,983,President,,Jo Jorgensen,LPF,,,,,13
Hillsborough,999,President,,Jo Jorgensen,LPF,,,,,27
Hillsborough,101,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Hillsborough,103,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,3
Hillsborough,105,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Hillsborough,107,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Hillsborough,108,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,5
Hillsborough,109,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Hillsborough,111,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Hillsborough,112,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Hillsborough,113,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,4
Hillsborough,115,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,3
Hillsborough,116,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Hillsborough,117,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,5
Hillsborough,119,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Hillsborough,121,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Hillsborough,123,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
