county,precinct,office,district,candidate,party,provisional,mail,early_voting,election_day,votes
Putnam,36 - Edgar Johnson Senior Center,President,,Write-in,,0,0,0,0,0
Putnam,37 - Palatka Woman's Club,President,,Write-in,,0,0,0,0,0
Putnam,38 - Palatka Woman's Club,President,,Write-in,,0,0,0,0,0
Putnam,39 - Price Martin Community Center,President,,Write-in,,,,,,1
Putnam,1 - South Putnam Government Center,U.S. House,3,Kat Cammack,REP,0,82,214,85,381
Putnam,2 - South Putnam Government Center,U.S. House,3,Kat Cammack,REP,0,94,304,115,513
Putnam,3 - Beulah Baptist Church,U.S. House,3,Kat Cammack,REP,0,184,351,321,856
Putnam,4 - First Baptist Church of Welaka,U.S. House,3,Kat Cammack,REP,0,84,92,142,318
Putnam,5 - First Baptist Church of Welaka,U.S. House,3,Kat Cammack,REP,0,109,198,227,534
Putnam,6 - Pomona Park Community Center,U.S. House,3,Kat Cammack,REP,0,45,89,92,226
Putnam,7 - Pomona Park Community Center,U.S. House,3,Kat Cammack,REP,,,,,933
Putnam,8 - Satsuma Fire Dept,U.S. House,3,Kat Cammack,REP,,,,,883
Putnam,9 - Satsuma Fire Dept,U.S. House,3,Kat Cammack,REP,0,53,125,171,349
Putnam,10 - Dunns Creek Baptist Church,U.S. House,3,Kat Cammack,REP,,,,,1788
Putnam,11 - Putnam County Ag Center,U.S. House,3,Kat Cammack,REP,,,,,1752
Putnam,12 - Bostwick Community Center,U.S. House,3,Kat Cammack,REP,,,,,1551
Putnam,14 - Bardin Fire Dept,U.S. House,3,Kat Cammack,REP,0,54,138,242,434
Putnam,15 - Bardin Fire Dept,U.S. House,3,Kat Cammack,REP,0,36,140,218,394
Putnam,16 - Living Hope Family Worship Center,U.S. House,3,Kat Cammack,REP,,,,,1099
Putnam,18 - Trinity Episcopal Church,U.S. House,3,Kat Cammack,REP,,,,,1271
Putnam,19 - Woodlawn Baptist Church,U.S. House,3,Kat Cammack,REP,0,44,119,105,268
Putnam,20 - Woodlawn Baptist Church,U.S. House,3,Kat Cammack,REP,0,251,559,467,1277
Putnam,21 - Interlachen Community Center,U.S. House,3,Kat Cammack,REP,0,67,243,91,401
Putnam,22 - Interlachen Community Center,U.S. House,3,Kat Cammack,REP,,,,,879
Putnam,23 - Interlachen Community Center,U.S. House,3,Kat Cammack,REP,0,162,433,175,770
Putnam,24 - Grandin Lake Shores Community Center,U.S. House,3,Kat Cammack,REP,0,254,684,367,1305
Putnam,25 - Hollister Fire Dept,U.S. House,3,Kat Cammack,REP,,,,,851
Putnam,26 - Grace Community Baptist Church,U.S. House,3,Kat Cammack,REP,,,,,1400
Putnam,27 - Southwest Fire Dept,U.S. House,3,Kat Cammack,REP,0,197,745,272,1214
Putnam,28 - Edgar Johnson Senior Center,U.S. House,3,Kat Cammack,REP,0,134,490,172,796
Putnam,30 - Southwest Fire Dept,U.S. House,3,Kat Cammack,REP,,,,,155
Putnam,32 - Price Martin Community Center,U.S. House,3,Kat Cammack,REP,,,,,48
Putnam,33 - St Johns River State College,U.S. House,3,Kat Cammack,REP,0,46,174,100,320
Putnam,34 - St Johns River State College,U.S. House,3,Kat Cammack,REP,0,38,151,59,248
Putnam,35 - St Johns River State College,U.S. House,3,Kat Cammack,REP,0,116,199,101,416
Putnam,36 - Edgar Johnson Senior Center,U.S. House,3,Kat Cammack,REP,0,76,185,101,362
Putnam,37 - Palatka Woman's Club,U.S. House,3,Kat Cammack,REP,0,116,332,129,577
Putnam,38 - Palatka Woman's Club,U.S. House,3,Kat Cammack,REP,,,,,202
Putnam,39 - Price Martin Community Center,U.S. House,3,Kat Cammack,REP,,,,,145
Putnam,1 - South Putnam Government Center,U.S. House,3,Adam Christensen,DEM,0,111,142,68,321
Putnam,2 - South Putnam Government Center,U.S. House,3,Adam Christensen,DEM,0,163,162,93,418
Putnam,3 - Beulah Baptist Church,U.S. House,3,Adam Christensen,DEM,0,116,95,72,283
Putnam,4 - First Baptist Church of Welaka,U.S. House,3,Adam Christensen,DEM,0,62,42,55,159
Putnam,5 - First Baptist Church of Welaka,U.S. House,3,Adam Christensen,DEM,,,,,163
Putnam,6 - Pomona Park Community Center,U.S. House,3,Adam Christensen,DEM,0,33,31,41,105
Putnam,7 - Pomona Park Community Center,U.S. House,3,Adam Christensen,DEM,0,124,120,62,306
Putnam,8 - Satsuma Fire Dept,U.S. House,3,Adam Christensen,DEM,0,128,75,63,266
Putnam,9 - Satsuma Fire Dept,U.S. House,3,Adam Christensen,DEM,0,44,31,33,108
Putnam,10 - Dunns Creek Baptist Church,U.S. House,3,Adam Christensen,DEM,0,188,207,96,491
Putnam,11 - Putnam County Ag Center,U.S. House,3,Adam Christensen,DEM,,,,,693
Putnam,12 - Bostwick Community Center,U.S. House,3,Adam Christensen,DEM,0,120,88,56,264
Putnam,14 - Bardin Fire Dept,U.S. House,3,Adam Christensen,DEM,,,,,53
Putnam,15 - Bardin Fire Dept,U.S. House,3,Adam Christensen,DEM,,,,,25
Putnam,16 - Living Hope Family Worship Center,U.S. House,3,Adam Christensen,DEM,0,138,139,102,379
Putnam,18 - Trinity Episcopal Church,U.S. House,3,Adam Christensen,DEM,0,308,195,107,610
Putnam,19 - Woodlawn Baptist Church,U.S. House,3,Adam Christensen,DEM,,,,,234
Putnam,20 - Woodlawn Baptist Church,U.S. House,3,Adam Christensen,DEM,0,265,247,142,654
Putnam,21 - Interlachen Community Center,U.S. House,3,Adam Christensen,DEM,,,,,228
Putnam,22 - Interlachen Community Center,U.S. House,3,Adam Christensen,DEM,0,107,103,46,256
Putnam,23 - Interlachen Community Center,U.S. House,3,Adam Christensen,DEM,0,127,131,36,294
Putnam,24 - Grandin Lake Shores Community Center,U.S. House,3,Adam Christensen,DEM,0,188,148,68,404
Putnam,25 - Hollister Fire Dept,U.S. House,3,Adam Christensen,DEM,0,58,84,35,177
Putnam,26 - Grace Community Baptist Church,U.S. House,3,Adam Christensen,DEM,,,,,225
Putnam,27 - Southwest Fire Dept,U.S. House,3,Adam Christensen,DEM,0,126,119,37,282
Putnam,28 - Edgar Johnson Senior Center,U.S. House,3,Adam Christensen,DEM,,,,,496
Putnam,30 - Southwest Fire Dept,U.S. House,3,Adam Christensen,DEM,,,,,23
Putnam,32 - Price Martin Community Center,U.S. House,3,Adam Christensen,DEM,0,103,136,58,297
Putnam,33 - St Johns River State College,U.S. House,3,Adam Christensen,DEM,0,69,93,61,223
Putnam,34 - St Johns River State College,U.S. House,3,Adam Christensen,DEM,,,,,29
Putnam,35 - St Johns River State College,U.S. House,3,Adam Christensen,DEM,0,150,224,110,484
Putnam,36 - Edgar Johnson Senior Center,U.S. House,3,Adam Christensen,DEM,,,,,314
Putnam,37 - Palatka Woman's Club,U.S. House,3,Adam Christensen,DEM,,,,,636
Putnam,38 - Palatka Woman's Club,U.S. House,3,Adam Christensen,DEM,0,116,121,57,294
Putnam,39 - Price Martin Community Center,U.S. House,3,Adam Christensen,DEM,0,196,272,173,641
Putnam,1 - South Putnam Government Center,State House,19,Bobby Payne,REP,0,84,209,80,373
Putnam,2 - South Putnam Government Center,State House,19,Bobby Payne,REP,0,98,303,116,517
Putnam,3 - Beulah Baptist Church,State House,19,Bobby Payne,REP,0,179,334,311,824
Putnam,4 - First Baptist Church of Welaka,State House,19,Bobby Payne,REP,0,87,88,139,314
Putnam,5 - First Baptist Church of Welaka,State House,19,Bobby Payne,REP,0,113,192,224,529
Putnam,6 - Pomona Park Community Center,State House,19,Bobby Payne,REP,0,42,84,92,218
Putnam,7 - Pomona Park Community Center,State House,19,Bobby Payne,REP,,,,,931
Putnam,8 - Satsuma Fire Dept,State House,19,Bobby Payne,REP,,,,,875
Putnam,9 - Satsuma Fire Dept,State House,19,Bobby Payne,REP,0,52,122,173,347
Putnam,10 - Dunns Creek Baptist Church,State House,19,Bobby Payne,REP,,,,,1786
Putnam,11 - Putnam County Ag Center,State House,19,Bobby Payne,REP,,,,,1777
Putnam,12 - Bostwick Community Center,State House,19,Bobby Payne,REP,,,,,1557
Putnam,14 - Bardin Fire Dept,State House,19,Bobby Payne,REP,0,49,141,244,434
Putnam,15 - Bardin Fire Dept,State House,19,Bobby Payne,REP,0,37,139,210,386
Putnam,16 - Living Hope Family Worship Center,State House,19,Bobby Payne,REP,,,,,1080
Putnam,18 - Trinity Episcopal Church,State House,19,Bobby Payne,REP,,,,,1261
Putnam,19 - Woodlawn Baptist Church,State House,19,Bobby Payne,REP,0,43,119,95,257
Putnam,20 - Woodlawn Baptist Church,State House,19,Bobby Payne,REP,0,240,546,461,1247
Putnam,21 - Interlachen Community Center,State House,19,Bobby Payne,REP,0,71,248,85,404
Putnam,22 - Interlachen Community Center,State House,19,Bobby Payne,REP,,,,,894
Putnam,23 - Interlachen Community Center,State House,19,Bobby Payne,REP,0,179,439,171,789
Putnam,24 - Grandin Lake Shores Community Center,State House,19,Bobby Payne,REP,0,245,675,353,1273
Putnam,25 - Hollister Fire Dept,State House,19,Bobby Payne,REP,,,,,854
Putnam,26 - Grace Community Baptist Church,State House,19,Bobby Payne,REP,,,,,1423
Putnam,27 - Southwest Fire Dept,State House,19,Bobby Payne,REP,0,206,750,269,1225
Putnam,28 - Edgar Johnson Senior Center,State House,19,Bobby Payne,REP,0,146,487,164,797
Putnam,30 - Southwest Fire Dept,State House,19,Bobby Payne,REP,,,,,156
Putnam,32 - Price Martin Community Center,State House,19,Bobby Payne,REP,,,,,49
Putnam,33 - St Johns River State College,State House,19,Bobby Payne,REP,0,55,175,97,327
Putnam,34 - St Johns River State College,State House,19,Bobby Payne,REP,0,39,151,53,243
Putnam,35 - St Johns River State College,State House,19,Bobby Payne,REP,0,120,204,94,418
Putnam,36 - Edgar Johnson Senior Center,State House,19,Bobby Payne,REP,,,,,372
Putnam,37 - Palatka Woman's Club,State House,19,Bobby Payne,REP,0,122,338,134,594
Putnam,38 - Palatka Woman's Club,State House,19,Bobby Payne,REP,0,50,111,51,212
Putnam,39 - Price Martin Community Center,State House,19,Bobby Payne,REP,0,31,78,33,142
Putnam,1 - South Putnam Government Center,State House,19,Kimberly Dugger,DEM,0,108,140,73,321
Putnam,2 - South Putnam Government Center,State House,19,Kimberly Dugger,DEM,0,153,161,90,404
Putnam,3 - Beulah Baptist Church,State House,19,Kimberly Dugger,DEM,0,120,107,76,303
Putnam,4 - First Baptist Church of Welaka,State House,19,Kimberly Dugger,DEM,0,59,43,56,158
Putnam,5 - First Baptist Church of Welaka,State House,19,Kimberly Dugger,DEM,,,,,161
Putnam,6 - Pomona Park Community Center,State House,19,Kimberly Dugger,DEM,0,34,33,40,107
Putnam,7 - Pomona Park Community Center,State House,19,Kimberly Dugger,DEM,0,117,113,66,296
Putnam,8 - Satsuma Fire Dept,State House,19,Kimberly Dugger,DEM,0,124,75,69,268
Putnam,9 - Satsuma Fire Dept,State House,19,Kimberly Dugger,DEM,0,44,34,31,109
Putnam,10 - Dunns Creek Baptist Church,State House,19,Kimberly Dugger,DEM,0,190,197,95,482
Putnam,11 - Putnam County Ag Center,State House,19,Kimberly Dugger,DEM,,,,,659
Putnam,12 - Bostwick Community Center,State House,19,Kimberly Dugger,DEM,0,111,88,47,246
Putnam,14 - Bardin Fire Dept,State House,19,Kimberly Dugger,DEM,,,,,54
Putnam,15 - Bardin Fire Dept,State House,19,Kimberly Dugger,DEM,,,,,31
Putnam,16 - Living Hope Family Worship Center,State House,19,Kimberly Dugger,DEM,0,129,138,112,379
Putnam,18 - Trinity Episcopal Church,State House,19,Kimberly Dugger,DEM,0,300,194,105,599
Putnam,19 - Woodlawn Baptist Church,State House,19,Kimberly Dugger,DEM,,,,,239
Putnam,20 - Woodlawn Baptist Church,State House,19,Kimberly Dugger,DEM,0,266,249,141,656
Putnam,21 - Interlachen Community Center,State House,19,Kimberly Dugger,DEM,,,,,223
Putnam,22 - Interlachen Community Center,State House,19,Kimberly Dugger,DEM,0,100,96,45,241
Putnam,23 - Interlachen Community Center,State House,19,Kimberly Dugger,DEM,0,106,122,40,268
Putnam,24 - Grandin Lake Shores Community Center,State House,19,Kimberly Dugger,DEM,0,189,149,78,416
Putnam,25 - Hollister Fire Dept,State House,19,Kimberly Dugger,DEM,0,57,81,32,170
Putnam,26 - Grace Community Baptist Church,State House,19,Kimberly Dugger,DEM,0,84,71,44,199
Putnam,27 - Southwest Fire Dept,State House,19,Kimberly Dugger,DEM,0,114,110,36,260
Putnam,28 - Edgar Johnson Senior Center,State House,19,Kimberly Dugger,DEM,,,,,490
Putnam,30 - Southwest Fire Dept,State House,19,Kimberly Dugger,DEM,,,,,23
Putnam,32 - Price Martin Community Center,State House,19,Kimberly Dugger,DEM,0,97,136,61,294
Putnam,33 - St Johns River State College,State House,19,Kimberly Dugger,DEM,0,61,92,63,216
Putnam,34 - St Johns River State College,State House,19,Kimberly Dugger,DEM,,,,,31
Putnam,35 - St Johns River State College,State House,19,Kimberly Dugger,DEM,0,143,219,112,474
Putnam,36 - Edgar Johnson Senior Center,State House,19,Kimberly Dugger,DEM,,,,,309
Putnam,37 - Palatka Woman's Club,State House,19,Kimberly Dugger,DEM,,,,,612
Putnam,38 - Palatka Woman's Club,State House,19,Kimberly Dugger,DEM,,,,,283
Putnam,39 - Price Martin Community Center,State House,19,Kimberly Dugger,DEM,0,192,272,174,638
