county,precinct,office,district,candidate,party,provisional,mail,early_voting,election_day,votes
Miami-Dade,PRECINCT 201.0,President,,Donald J. Trump,REP,0,220,373,180,773
Miami-Dade,PRECINCT 202.0,President,,Donald J. Trump,REP,0,219,267,99,585
Miami-Dade,PRECINCT 203.0,President,,Donald J. Trump,REP,0,51,108,59,218
Miami-Dade,PRECINCT 205.0,President,,Donald J. Trump,REP,,,,,113
Miami-Dade,PRECINCT 206.0,President,,Donald J. Trump,REP,,,,,186
Miami-Dade,PRECINCT 207.0,President,,Donald J. Trump,REP,0,193,310,69,572
Miami-Dade,PRECINCT 208.0,President,,Donald J. Trump,REP,0,269,414,96,779
Miami-Dade,PRECINCT 209.0,President,,Donald J. Trump,REP,0,161,314,73,548
Miami-Dade,PRECINCT 210.0,President,,Donald J. Trump,REP,0,57,151,41,249
Miami-Dade,PRECINCT 212.0,President,,Donald J. Trump,REP,0,80,114,40,234
Miami-Dade,PRECINCT 213.0,President,,Donald J. Trump,REP,0,72,93,38,203
Miami-Dade,PRECINCT 214.0,President,,Donald J. Trump,REP,0,46,83,31,160
Miami-Dade,PRECINCT 215.0,President,,Donald J. Trump,REP,0,78,99,34,211
Miami-Dade,PRECINCT 216.0,President,,Donald J. Trump,REP,0,62,92,36,190
Miami-Dade,PRECINCT 217.0,President,,Donald J. Trump,REP,0,45,89,34,168
Miami-Dade,PRECINCT 218.0,President,,Donald J. Trump,REP,,,,,110
Miami-Dade,PRECINCT 219.0,President,,Donald J. Trump,REP,,,,,123
Miami-Dade,PRECINCT 221.0,President,,Donald J. Trump,REP,0,42,79,38,159
Miami-Dade,PRECINCT 222.0,President,,Donald J. Trump,REP,,,,,119
Miami-Dade,PRECINCT 223.0,President,,Donald J. Trump,REP,,,,,198
Miami-Dade,PRECINCT 224.0,President,,Donald J. Trump,REP,0,87,159,53,299
Miami-Dade,PRECINCT 225.0,President,,Donald J. Trump,REP,0,89,153,65,307
Miami-Dade,PRECINCT 226.0,President,,Donald J. Trump,REP,0,57,88,37,182
Miami-Dade,PRECINCT 227.0,President,,Donald J. Trump,REP,0,104,201,73,378
Miami-Dade,PRECINCT 228.0,President,,Donald J. Trump,REP,0,92,111,52,255
Miami-Dade,PRECINCT 229.0,President,,Donald J. Trump,REP,0,171,244,85,500
Miami-Dade,PRECINCT 230.0,President,,Donald J. Trump,REP,0,293,375,147,815
Miami-Dade,PRECINCT 231.0,President,,Donald J. Trump,REP,0,275,424,180,879
Miami-Dade,PRECINCT 232.0,President,,Donald J. Trump,REP,0,188,369,143,700
Miami-Dade,PRECINCT 233.0,President,,Donald J. Trump,REP,0,194,314,73,581
Miami-Dade,PRECINCT 234.0,President,,Donald J. Trump,REP,,,,,141
Miami-Dade,PRECINCT 235.0,President,,Donald J. Trump,REP,,,,,176
Miami-Dade,PRECINCT 236.0,President,,Donald J. Trump,REP,0,65,97,41,203
Miami-Dade,PRECINCT 237.0,President,,Donald J. Trump,REP,0,50,80,36,166
Miami-Dade,PRECINCT 238.0,President,,Donald J. Trump,REP,,,,,96
Miami-Dade,PRECINCT 239.0,President,,Donald J. Trump,REP,0,101,108,43,252
Miami-Dade,PRECINCT 239.1,President,,Donald J. Trump,REP,0,0,0,0,0
Miami-Dade,PRECINCT 240.0,President,,Donald J. Trump,REP,0,83,116,52,251
Miami-Dade,PRECINCT 241.0,President,,Donald J. Trump,REP,0,146,149,61,356
Miami-Dade,PRECINCT 242.0,President,,Donald J. Trump,REP,0,115,122,74,311
Miami-Dade,PRECINCT 243.0,President,,Donald J. Trump,REP,,,,,72
Miami-Dade,PRECINCT 244.0,President,,Donald J. Trump,REP,0,56,135,45,236
Miami-Dade,PRECINCT 245.0,President,,Donald J. Trump,REP,0,75,79,40,194
Miami-Dade,PRECINCT 246.0,President,,Donald J. Trump,REP,0,329,533,141,1003
Miami-Dade,PRECINCT 247.0,President,,Donald J. Trump,REP,0,136,166,78,380
Miami-Dade,PRECINCT 248.0,President,,Donald J. Trump,REP,0,155,263,69,487
Miami-Dade,PRECINCT 248.1,President,,Donald J. Trump,REP,,,,,111
Miami-Dade,PRECINCT 249.0,President,,Donald J. Trump,REP,0,103,131,50,284
Miami-Dade,PRECINCT 250.0,President,,Donald J. Trump,REP,,,,,130
Miami-Dade,PRECINCT 250.1,President,,Donald J. Trump,REP,,,,,86
Miami-Dade,PRECINCT 251.0,President,,Donald J. Trump,REP,0,39,100,36,175
Miami-Dade,PRECINCT 251.1,President,,Donald J. Trump,REP,,,,,16
Miami-Dade,PRECINCT 253.0,President,,Donald J. Trump,REP,,,,,103
Miami-Dade,PRECINCT 254.0,President,,Donald J. Trump,REP,,,,,142
Miami-Dade,PRECINCT 256.0,President,,Donald J. Trump,REP,0,114,141,49,304
Miami-Dade,PRECINCT 257.0,President,,Donald J. Trump,REP,0,32,54,37,123
Miami-Dade,PRECINCT 258.0,President,,Donald J. Trump,REP,,,,,63
Miami-Dade,PRECINCT 258.1,President,,Donald J. Trump,REP,,,,,30
Miami-Dade,PRECINCT 259.0,President,,Donald J. Trump,REP,0,58,134,50,242
Miami-Dade,PRECINCT 260.0,President,,Donald J. Trump,REP,,,,,96
Miami-Dade,PRECINCT 261.0,President,,Donald J. Trump,REP,,,,,34
Miami-Dade,PRECINCT 261.1,President,,Donald J. Trump,REP,,,,,119
Miami-Dade,PRECINCT 262.0,President,,Donald J. Trump,REP,0,69,105,41,215
Miami-Dade,PRECINCT 264.0,President,,Donald J. Trump,REP,0,42,87,32,161
Miami-Dade,PRECINCT 265.0,President,,Donald J. Trump,REP,,,,,16
Miami-Dade,PRECINCT 266.0,President,,Donald J. Trump,REP,,,,,16
Miami-Dade,PRECINCT 266.1,President,,Donald J. Trump,REP,0,0,0,0,0
Miami-Dade,PRECINCT 267.0,President,,Donald J. Trump,REP,0,58,111,50,219
Miami-Dade,PRECINCT 269.0,President,,Donald J. Trump,REP,,,,,111
Miami-Dade,PRECINCT 270.0,President,,Donald J. Trump,REP,,,,,177
Miami-Dade,PRECINCT 272.0,President,,Donald J. Trump,REP,0,278,359,147,784
Miami-Dade,PRECINCT 274.0,President,,Donald J. Trump,REP,0,93,187,70,350
Miami-Dade,PRECINCT 275.0,President,,Donald J. Trump,REP,,,,,27
Miami-Dade,PRECINCT 276.0,President,,Donald J. Trump,REP,0,59,61,31,151
Miami-Dade,PRECINCT 278.0,President,,Donald J. Trump,REP,,,,,51
Miami-Dade,PRECINCT 280.0,President,,Donald J. Trump,REP,,,,,73
Miami-Dade,PRECINCT 281.0,President,,Donald J. Trump,REP,,,,,86
Miami-Dade,PRECINCT 281.1,President,,Donald J. Trump,REP,,,,,35
Miami-Dade,PRECINCT 281.2,President,,Donald J. Trump,REP,0,0,0,0,0
Miami-Dade,PRECINCT 282.0,President,,Donald J. Trump,REP,0,116,137,77,330
Miami-Dade,PRECINCT 284.0,President,,Donald J. Trump,REP,0,164,195,113,472
Miami-Dade,PRECINCT 285.0,President,,Donald J. Trump,REP,,,,,76
Miami-Dade,PRECINCT 288.0,President,,Donald J. Trump,REP,,,,,4
Miami-Dade,PRECINCT 289.0,President,,Donald J. Trump,REP,,,,,26
Miami-Dade,PRECINCT 291.0,President,,Donald J. Trump,REP,0,225,289,91,605
Miami-Dade,PRECINCT 295.0,President,,Donald J. Trump,REP,0,72,128,44,244
Miami-Dade,PRECINCT 296.0,President,,Donald J. Trump,REP,0,196,242,110,548
Miami-Dade,PRECINCT 297.0,President,,Donald J. Trump,REP,0,458,709,202,1369
Miami-Dade,PRECINCT 298.0,President,,Donald J. Trump,REP,0,336,434,301,1071
Miami-Dade,PRECINCT 299.0,President,,Donald J. Trump,REP,0,285,466,187,938
Miami-Dade,PRECINCT 300.0,President,,Donald J. Trump,REP,0,351,731,156,1238
Miami-Dade,PRECINCT 300.1,President,,Donald J. Trump,REP,0,136,250,68,454
Miami-Dade,PRECINCT 301.0,President,,Donald J. Trump,REP,0,268,526,191,985
Miami-Dade,PRECINCT 302.0,President,,Donald J. Trump,REP,0,263,572,172,1007
Miami-Dade,PRECINCT 303.0,President,,Donald J. Trump,REP,0,460,804,235,1499
Miami-Dade,PRECINCT 304.0,President,,Donald J. Trump,REP,0,338,663,165,1166
Miami-Dade,PRECINCT 304.1,President,,Donald J. Trump,REP,,,,,193
Miami-Dade,PRECINCT 305.0,President,,Donald J. Trump,REP,0,421,892,168,1481
Miami-Dade,PRECINCT 306.0,President,,Donald J. Trump,REP,0,322,594,152,1068
Miami-Dade,PRECINCT 307.0,President,,Donald J. Trump,REP,0,415,754,191,1360
Miami-Dade,PRECINCT 308.0,President,,Donald J. Trump,REP,0,269,397,110,776
Miami-Dade,PRECINCT 309.0,President,,Donald J. Trump,REP,0,469,773,203,1445
Miami-Dade,PRECINCT 310.0,President,,Donald J. Trump,REP,0,474,675,195,1344
Miami-Dade,PRECINCT 311.0,President,,Donald J. Trump,REP,0,608,881,234,1723
Miami-Dade,PRECINCT 312.0,President,,Donald J. Trump,REP,0,331,593,178,1102
Miami-Dade,PRECINCT 314.0,President,,Donald J. Trump,REP,,,,,130
Miami-Dade,PRECINCT 315.0,President,,Donald J. Trump,REP,0,389,528,225,1142
Miami-Dade,PRECINCT 316.0,President,,Donald J. Trump,REP,0,309,475,215,999
Miami-Dade,PRECINCT 317.0,President,,Donald J. Trump,REP,0,339,457,165,961
Miami-Dade,PRECINCT 318.0,President,,Donald J. Trump,REP,0,618,919,277,1814
Miami-Dade,PRECINCT 319.0,President,,Donald J. Trump,REP,0,287,380,146,813
Miami-Dade,PRECINCT 320.0,President,,Donald J. Trump,REP,0,580,901,257,1738
Miami-Dade,PRECINCT 321.0,President,,Donald J. Trump,REP,0,574,896,326,1796
Miami-Dade,PRECINCT 322.0,President,,Donald J. Trump,REP,0,340,515,163,1018
Miami-Dade,PRECINCT 323.0,President,,Donald J. Trump,REP,0,313,437,213,963
Miami-Dade,PRECINCT 324.0,President,,Donald J. Trump,REP,0,295,413,225,933
Miami-Dade,PRECINCT 325.0,President,,Donald J. Trump,REP,0,283,440,91,814
Miami-Dade,PRECINCT 326.0,President,,Donald J. Trump,REP,0,238,373,86,697
Miami-Dade,PRECINCT 327.0,President,,Donald J. Trump,REP,0,412,638,241,1291
Miami-Dade,PRECINCT 328.0,President,,Donald J. Trump,REP,0,619,897,183,1699
Miami-Dade,PRECINCT 329.0,President,,Donald J. Trump,REP,,,,,2
Miami-Dade,PRECINCT 330.0,President,,Donald J. Trump,REP,0,577,783,124,1484
Miami-Dade,PRECINCT 331.0,President,,Donald J. Trump,REP,0,668,970,148,1786
Miami-Dade,PRECINCT 332.0,President,,Donald J. Trump,REP,0,385,531,127,1043
Miami-Dade,PRECINCT 333.0,President,,Donald J. Trump,REP,0,276,359,167,802
Miami-Dade,PRECINCT 334.0,President,,Donald J. Trump,REP,,,,,54
Miami-Dade,PRECINCT 335.0,President,,Donald J. Trump,REP,0,294,342,122,758
Miami-Dade,PRECINCT 336.0,President,,Donald J. Trump,REP,0,162,193,55,410
Miami-Dade,PRECINCT 337.0,President,,Donald J. Trump,REP,0,563,780,303,1646
Miami-Dade,PRECINCT 338.0,President,,Donald J. Trump,REP,0,304,391,113,808
Miami-Dade,PRECINCT 339.0,President,,Donald J. Trump,REP,0,634,768,287,1689
Miami-Dade,PRECINCT 340.0,President,,Donald J. Trump,REP,0,805,901,294,2000
Miami-Dade,PRECINCT 341.0,President,,Donald J. Trump,REP,,,,,40
Miami-Dade,PRECINCT 341.1,President,,Donald J. Trump,REP,0,0,0,0,0
Miami-Dade,PRECINCT 342.0,President,,Donald J. Trump,REP,0,366,451,152,969
Miami-Dade,PRECINCT 343.0,President,,Donald J. Trump,REP,0,371,677,285,1333
Miami-Dade,PRECINCT 344.0,President,,Donald J. Trump,REP,0,309,440,267,1016
Miami-Dade,PRECINCT 345.0,President,,Donald J. Trump,REP,0,0,0,0,0
Miami-Dade,PRECINCT 345.1,President,,Donald J. Trump,REP,,,,,2
Miami-Dade,PRECINCT 346.0,President,,Donald J. Trump,REP,0,288,406,251,945
Miami-Dade,PRECINCT 347.0,President,,Donald J. Trump,REP,0,208,241,198,647
Miami-Dade,PRECINCT 348.0,President,,Donald J. Trump,REP,0,193,73,126,392
Miami-Dade,PRECINCT 349.0,President,,Donald J. Trump,REP,0,376,630,168,1174
Miami-Dade,PRECINCT 350.0,President,,Donald J. Trump,REP,0,188,317,61,566
Miami-Dade,PRECINCT 351.0,President,,Donald J. Trump,REP,0,344,584,324,1252
Miami-Dade,PRECINCT 352.0,President,,Donald J. Trump,REP,0,672,1219,129,2020
Miami-Dade,PRECINCT 353.0,President,,Donald J. Trump,REP,0,447,693,114,1254
Miami-Dade,PRECINCT 354.0,President,,Donald J. Trump,REP,0,241,360,127,728
Miami-Dade,PRECINCT 355.0,President,,Donald J. Trump,REP,0,400,733,225,1358
Miami-Dade,PRECINCT 356.0,President,,Donald J. Trump,REP,0,120,258,90,468
Miami-Dade,PRECINCT 357.0,President,,Donald J. Trump,REP,0,323,481,199,1003
Miami-Dade,PRECINCT 358.0,President,,Donald J. Trump,REP,0,304,529,141,974
Miami-Dade,PRECINCT 359.0,President,,Donald J. Trump,REP,0,329,525,180,1034
Miami-Dade,PRECINCT 360.0,President,,Donald J. Trump,REP,0,699,1202,325,2226
Miami-Dade,PRECINCT 362.0,President,,Donald J. Trump,REP,0,388,551,179,1118
Miami-Dade,PRECINCT 363.0,President,,Donald J. Trump,REP,0,796,1547,428,2771
Miami-Dade,PRECINCT 364.0,President,,Donald J. Trump,REP,0,486,885,252,1623
Miami-Dade,PRECINCT 365.0,President,,Donald J. Trump,REP,0,345,700,219,1264
Miami-Dade,PRECINCT 366.0,President,,Donald J. Trump,REP,0,465,753,185,1403
Miami-Dade,PRECINCT 367.0,President,,Donald J. Trump,REP,0,301,571,227,1099
Miami-Dade,PRECINCT 368.0,President,,Donald J. Trump,REP,0,590,1040,353,1983
Miami-Dade,PRECINCT 369.0,President,,Donald J. Trump,REP,,,,,30
Miami-Dade,PRECINCT 369.1,President,,Donald J. Trump,REP,0,0,0,0,0
Miami-Dade,PRECINCT 370.0,President,,Donald J. Trump,REP,0,378,806,215,1399
Miami-Dade,PRECINCT 371.0,President,,Donald J. Trump,REP,0,704,819,134,1657
Miami-Dade,PRECINCT 372.0,President,,Donald J. Trump,REP,0,219,362,86,667
Miami-Dade,PRECINCT 373.0,President,,Donald J. Trump,REP,,,,,1
Miami-Dade,PRECINCT 374.0,President,,Donald J. Trump,REP,0,0,0,0,0
Miami-Dade,PRECINCT 375.0,President,,Donald J. Trump,REP,0,197,251,117,565
Miami-Dade,PRECINCT 376.0,President,,Donald J. Trump,REP,0,940,1112,156,2208
Miami-Dade,PRECINCT 377.0,President,,Donald J. Trump,REP,0,638,834,272,1744
Miami-Dade,PRECINCT 378.0,President,,Donald J. Trump,REP,0,203,285,78,566
Miami-Dade,PRECINCT 379.0,President,,Donald J. Trump,REP,0,525,665,256,1446
Miami-Dade,PRECINCT 381.0,President,,Donald J. Trump,REP,0,339,431,135,905
Miami-Dade,PRECINCT 382.0,President,,Donald J. Trump,REP,0,315,415,167,897
Miami-Dade,PRECINCT 383.0,President,,Donald J. Trump,REP,0,0,0,0,0
