county,precinct,office,district,candidate,party,election_day,early_voting,mail,provisional,votes
Charlotte,20 - Port Charlotte Beach Park,U.S. House,17,Allen Ellison,DEM,63,130,300,0,493
Charlotte,20 - Port Charlotte Beach Park,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,38
Charlotte,21 - Meadow Park Elementary Sc,U.S. House,17,Greg Steube,REP,77,295,197,0,569
Charlotte,21 - Meadow Park Elementary Sc,U.S. House,17,Allen Ellison,DEM,40,100,217,0,357
Charlotte,21 - Meadow Park Elementary Sc,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,13
Charlotte,22 - Port Charlotte Middle Sch,U.S. House,17,Greg Steube,REP,,,,,"1,770"
Charlotte,22 - Port Charlotte Middle Sch,U.S. House,17,Allen Ellison,DEM,,,,,"1,102"
Charlotte,22 - Port Charlotte Middle Sch,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,49
Charlotte,23 - Englewood Beach Condomini,U.S. House,17,Greg Steube,REP,150,172,221,0,543
Charlotte,23 - Englewood Beach Condomini,U.S. House,17,Allen Ellison,DEM,35,54,201,0,290
Charlotte,23 - Englewood Beach Condomini,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,5
Charlotte,24 - Peace River Elementary Sc,U.S. House,17,Greg Steube,REP,175,342,309,0,826
Charlotte,24 - Peace River Elementary Sc,U.S. House,17,Allen Ellison,DEM,,,,,552
Charlotte,24 - Peace River Elementary Sc,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,33
Charlotte,25 - Mid-County Regional Libra,U.S. House,17,Greg Steube,REP,94,479,293,0,866
Charlotte,25 - Mid-County Regional Libra,U.S. House,17,Allen Ellison,DEM,41,188,312,0,541
Charlotte,25 - Mid-County Regional Libra,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,26
Charlotte,26 - Murdock Middle School,U.S. House,17,Greg Steube,REP,89,203,189,0,481
Charlotte,26 - Murdock Middle School,U.S. House,17,Allen Ellison,DEM,57,89,177,0,323
Charlotte,26 - Murdock Middle School,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,16
Charlotte,27 - Mac V. Horton West County,U.S. House,17,Greg Steube,REP,152,722,719,0,"1,593"
Charlotte,27 - Mac V. Horton West County,U.S. House,17,Allen Ellison,DEM,,,,,872
Charlotte,27 - Mac V. Horton West County,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,49
Charlotte,28 - Charlotte Harbor Event an,U.S. House,17,Greg Steube,REP,128,554,607,0,"1,289"
Charlotte,28 - Charlotte Harbor Event an,U.S. House,17,Allen Ellison,DEM,,,,,561
Charlotte,28 - Charlotte Harbor Event an,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,10
Charlotte,29 - Punta Gorda Isles Civic A,U.S. House,17,Greg Steube,REP,,,,,"2,247"
Charlotte,29 - Punta Gorda Isles Civic A,U.S. House,17,Allen Ellison,DEM,,,,,903
Charlotte,29 - Punta Gorda Isles Civic A,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,18
Charlotte,30 - Cleveland United Methodis,U.S. House,17,Greg Steube,REP,148,238,204,0,590
Charlotte,30 - Cleveland United Methodis,U.S. House,17,Allen Ellison,DEM,,,,,234
Charlotte,30 - Cleveland United Methodis,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,14
Charlotte,31 - Cleveland Baptist Church,U.S. House,17,Greg Steube,REP,377,758,569,0,"1,704"
Charlotte,31 - Cleveland Baptist Church,U.S. House,17,Allen Ellison,DEM,43,113,387,0,543
Charlotte,31 - Cleveland Baptist Church,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,32
Charlotte,"32 - The Hive, Babcock Ranch",U.S. House,17,Greg Steube,REP,370,236,225,0,831
Charlotte,"32 - The Hive, Babcock Ranch",U.S. House,17,Allen Ellison,DEM,,,,,454
Charlotte,"32 - The Hive, Babcock Ranch",U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,20
Charlotte,33 - Myakka River Elementary S,U.S. House,17,Greg Steube,REP,,,,,"1,027"
Charlotte,33 - Myakka River Elementary S,U.S. House,17,Allen Ellison,DEM,65,126,350,0,541
Charlotte,33 - Myakka River Elementary S,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,14
Charlotte,34 - Isles Yacht Club,U.S. House,17,Greg Steube,REP,145,394,514,0,"1,053"
Charlotte,34 - Isles Yacht Club,U.S. House,17,Allen Ellison,DEM,,,,,496
Charlotte,34 - Isles Yacht Club,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,10
Charlotte,35 - Punta Gorda Isles Civic A,U.S. House,17,Greg Steube,REP,87,236,256,0,579
Charlotte,35 - Punta Gorda Isles Civic A,U.S. House,17,Allen Ellison,DEM,,,,,280
Charlotte,35 - Punta Gorda Isles Civic A,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,12
Charlotte,36 - Peace River Elementary Sc,U.S. House,17,Greg Steube,REP,,,,,"1,007"
Charlotte,36 - Peace River Elementary Sc,U.S. House,17,Allen Ellison,DEM,76,205,508,0,789
Charlotte,36 - Peace River Elementary Sc,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,18
Charlotte,38 - Port Charlotte Middle Sch,U.S. House,17,Greg Steube,REP,166,466,326,0,958
Charlotte,38 - Port Charlotte Middle Sch,U.S. House,17,Allen Ellison,DEM,,,,,758
Charlotte,38 - Port Charlotte Middle Sch,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,41
Charlotte,39 - Mid-County Regional Libra,U.S. House,17,Greg Steube,REP,118,614,356,0,"1,088"
Charlotte,39 - Mid-County Regional Libra,U.S. House,17,Allen Ellison,DEM,56,237,494,0,787
Charlotte,39 - Mid-County Regional Libra,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,41
Charlotte,41 - Isles Yacht Club,U.S. House,17,Greg Steube,REP,,,,,"1,210"
Charlotte,41 - Isles Yacht Club,U.S. House,17,Allen Ellison,DEM,,,,,499
Charlotte,41 - Isles Yacht Club,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,10
Charlotte,42 - South Punta Gorda Heights,U.S. House,17,Greg Steube,REP,355,759,825,0,"1,939"
Charlotte,42 - South Punta Gorda Heights,U.S. House,17,Allen Ellison,DEM,,,,,806
Charlotte,42 - South Punta Gorda Heights,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,40
Charlotte,43 - Meadow Park Elementary Sc,U.S. House,17,Greg Steube,REP,202,556,434,0,"1,192"
Charlotte,43 - Meadow Park Elementary Sc,U.S. House,17,Allen Ellison,DEM,,,,,794
Charlotte,43 - Meadow Park Elementary Sc,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,31
Charlotte,44 - Meadow Park Elementary Sc,U.S. House,17,Greg Steube,REP,,,,,"2,193"
Charlotte,44 - Meadow Park Elementary Sc,U.S. House,17,Allen Ellison,DEM,,,,,"1,050"
Charlotte,44 - Meadow Park Elementary Sc,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,49
Charlotte,45 - Tringali Park,U.S. House,17,Greg Steube,REP,,,,,"1,488"
Charlotte,45 - Tringali Park,U.S. House,17,Allen Ellison,DEM,50,165,497,0,712
Charlotte,45 - Tringali Park,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,28
Charlotte,46 - Holy Trinity Greek Orthod,U.S. House,17,Greg Steube,REP,199,681,875,0,"1,755"
Charlotte,46 - Holy Trinity Greek Orthod,U.S. House,17,Allen Ellison,DEM,40,189,767,0,996
Charlotte,46 - Holy Trinity Greek Orthod,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,20
Charlotte,47 - L.A. Ainger Middle School,U.S. House,17,Greg Steube,REP,407,"1,838","1,352",0,"3,597"
Charlotte,47 - L.A. Ainger Middle School,U.S. House,17,Allen Ellison,DEM,59,444,"1,263",0,"1,766"
Charlotte,47 - L.A. Ainger Middle School,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,42
Charlotte,48 - Deep Creek Elementary Sch,U.S. House,17,Greg Steube,REP,,,,,"1,254"
Charlotte,48 - Deep Creek Elementary Sch,U.S. House,17,Allen Ellison,DEM,71,199,529,0,799
Charlotte,48 - Deep Creek Elementary Sch,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,22
Charlotte,49 - Deep Creek Elementary Sch,U.S. House,17,Greg Steube,REP,132,306,314,0,752
Charlotte,49 - Deep Creek Elementary Sch,U.S. House,17,Allen Ellison,DEM,42,118,313,0,473
Charlotte,49 - Deep Creek Elementary Sch,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,21
Charlotte,52 - Murdock Middle School,U.S. House,17,Greg Steube,REP,348,730,591,0,"1,669"
Charlotte,52 - Murdock Middle School,U.S. House,17,Allen Ellison,DEM,,,,,"1,009"
Charlotte,52 - Murdock Middle School,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,42
Charlotte,53 - Tringali Park,U.S. House,17,Greg Steube,REP,204,626,321,0,"1,151"
Charlotte,53 - Tringali Park,U.S. House,17,Allen Ellison,DEM,,,,,506
Charlotte,53 - Tringali Park,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,36
Charlotte,54 - Mid-County Regional Libra,U.S. House,17,Greg Steube,REP,,,,,240
Charlotte,54 - Mid-County Regional Libra,U.S. House,17,Allen Ellison,DEM,,,,,145
Charlotte,54 - Mid-County Regional Libra,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,4
Charlotte,55 - American Legion Post #113,U.S. House,17,Greg Steube,REP,196,739,748,0,"1,683"
Charlotte,55 - American Legion Post #113,U.S. House,17,Allen Ellison,DEM,33,179,575,0,787
Charlotte,55 - American Legion Post #113,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,11
Charlotte,56 - Harold Ave. Regional Park,U.S. House,17,Greg Steube,REP,222,457,294,0,973
Charlotte,56 - Harold Ave. Regional Park,U.S. House,17,Allen Ellison,DEM,,,,,793
Charlotte,56 - Harold Ave. Regional Park,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,35
Charlotte,57 - Port Charlotte Beach Park,U.S. House,17,Greg Steube,REP,59,148,147,0,354
Charlotte,57 - Port Charlotte Beach Park,U.S. House,17,Allen Ellison,DEM,,,,,157
Charlotte,57 - Port Charlotte Beach Park,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,4
Charlotte,58 - Charlotte County Fairgrou,U.S. House,17,Greg Steube,REP,,,,,"1,666"
Charlotte,58 - Charlotte County Fairgrou,U.S. House,17,Allen Ellison,DEM,53,210,515,0,778
Charlotte,58 - Charlotte County Fairgrou,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,37
Charlotte,60 - South County Regional Par,U.S. House,17,Greg Steube,REP,55,154,132,0,341
Charlotte,60 - South County Regional Par,U.S. House,17,Allen Ellison,DEM,,,,,162
Charlotte,60 - South County Regional Par,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,8
Charlotte,61 - Myakka River Elementary S,U.S. House,17,Greg Steube,REP,179,417,308,0,904
Charlotte,61 - Myakka River Elementary S,U.S. House,17,Allen Ellison,DEM,32,120,226,0,378
Charlotte,61 - Myakka River Elementary S,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,21
Charlotte,63 - Holy Trinity Greek Orthod,U.S. House,17,Greg Steube,REP,,,,,"2,589"
Charlotte,63 - Holy Trinity Greek Orthod,U.S. House,17,Allen Ellison,DEM,140,441,"1,126",0,"1,707"
Charlotte,63 - Holy Trinity Greek Orthod,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,55
Charlotte,64 - Congregational United Chu,U.S. House,17,Greg Steube,REP,,,,,"2,147"
Charlotte,64 - Congregational United Chu,U.S. House,17,Allen Ellison,DEM,30,205,716,0,951
Charlotte,64 - Congregational United Chu,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,16
Charlotte,66 - South County Regional Par,U.S. House,17,Greg Steube,REP,122,331,262,0,715
Charlotte,66 - South County Regional Par,U.S. House,17,Allen Ellison,DEM,,,,,411
Charlotte,66 - South County Regional Par,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,10
Charlotte,67 - South Punta Gorda Heights,U.S. House,17,Greg Steube,REP,,,,,171
Charlotte,67 - South Punta Gorda Heights,U.S. House,17,Allen Ellison,DEM,,,,,81
Charlotte,67 - South Punta Gorda Heights,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,7
Charlotte,68 - Burnt Store Presbyterian,U.S. House,17,Greg Steube,REP,139,399,372,0,910
Charlotte,68 - Burnt Store Presbyterian,U.S. House,17,Allen Ellison,DEM,,,,,308
Charlotte,68 - Burnt Store Presbyterian,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,9
Charlotte,69 - Burnt Store Presbyterian,U.S. House,17,Greg Steube,REP,101,165,108,0,374
Charlotte,69 - Burnt Store Presbyterian,U.S. House,17,Allen Ellison,DEM,,,,,166
Charlotte,69 - Burnt Store Presbyterian,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,5
Charlotte,75 - Port Charlotte Middle Sch,U.S. House,17,Greg Steube,REP,189,723,535,0,"1,447"
Charlotte,75 - Port Charlotte Middle Sch,U.S. House,17,Allen Ellison,DEM,76,269,630,0,975
Charlotte,75 - Port Charlotte Middle Sch,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,39
Charlotte,76 - Cultural Center of Charlo,U.S. House,17,Greg Steube,REP,64,149,99,0,312
Charlotte,76 - Cultural Center of Charlo,U.S. House,17,Allen Ellison,DEM,32,55,123,0,210
Charlotte,76 - Cultural Center of Charlo,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,11
Charlotte,77 - L.A. Ainger Middle School,U.S. House,17,Greg Steube,REP,368,"1,465","1,172",0,"3,005"
Charlotte,77 - L.A. Ainger Middle School,U.S. House,17,Allen Ellison,DEM,44,241,801,0,"1,086"
Charlotte,77 - L.A. Ainger Middle School,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,41
Charlotte,78 - American Legion Post #113,U.S. House,17,Greg Steube,REP,,,,,235
Charlotte,78 - American Legion Post #113,U.S. House,17,Allen Ellison,DEM,,,,,82
Charlotte,78 - American Legion Post #113,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,1
Charlotte,80 - Tringali Park,U.S. House,17,Greg Steube,REP,231,606,361,0,"1,198"
Charlotte,80 - Tringali Park,U.S. House,17,Allen Ellison,DEM,47,169,387,0,603
Charlotte,80 - Tringali Park,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,18
Charlotte,54.1 - Mid-County Regional Lib,U.S. House,17,Greg Steube,REP,,,,,412
Charlotte,54.1 - Mid-County Regional Lib,U.S. House,17,Allen Ellison,DEM,,,,,251
Charlotte,54.1 - Mid-County Regional Lib,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,3
Charlotte,6 - Charlotte County Fairgroun,State Senate,23,Joe Gruters,REP,,,,,"1,562"
Charlotte,6 - Charlotte County Fairgroun,State Senate,23,Katherine Norman,DEM,,,,,740
Charlotte,6 - Charlotte County Fairgroun,State Senate,23,Robert Kaplan,NPA,,,,,20
Charlotte,7 - American Legion Post #113,State Senate,23,Joe Gruters,REP,,,,,"1,634"
Charlotte,7 - American Legion Post #113,State Senate,23,Katherine Norman,DEM,,,,,811
Charlotte,7 - American Legion Post #113,State Senate,23,Robert Kaplan,NPA,,,,,31
Charlotte,8 - Mac V. Horton West County,State Senate,23,Joe Gruters,REP,86,299,199,0,584
Charlotte,8 - Mac V. Horton West County,State Senate,23,Katherine Norman,DEM,,,,,334
Charlotte,8 - Mac V. Horton West County,State Senate,23,Robert Kaplan,NPA,,,,,14
Charlotte,9 - Port Charlotte Beach Park,State Senate,23,Joe Gruters,REP,112,237,225,0,574
Charlotte,9 - Port Charlotte Beach Park,State Senate,23,Katherine Norman,DEM,,,,,283
Charlotte,9 - Port Charlotte Beach Park,State Senate,23,Robert Kaplan,NPA,,,,,15
Charlotte,10 - Cultural Center of Charlo,State Senate,23,Joe Gruters,REP,,,,,453
Charlotte,10 - Cultural Center of Charlo,State Senate,23,Katherine Norman,DEM,31,91,183,0,305
Charlotte,10 - Cultural Center of Charlo,State Senate,23,Robert Kaplan,NPA,,,,,28
Charlotte,11 - Myakka River Elementary S,State Senate,23,Joe Gruters,REP,212,547,386,0,"1,145"
Charlotte,11 - Myakka River Elementary S,State Senate,23,Katherine Norman,DEM,44,109,338,0,491
Charlotte,11 - Myakka River Elementary S,State Senate,23,Robert Kaplan,NPA,,,,,32
Charlotte,15 - Meadow Park Elementary Sc,State Senate,23,Joe Gruters,REP,214,621,372,0,"1,207"
Charlotte,15 - Meadow Park Elementary Sc,State Senate,23,Katherine Norman,DEM,57,169,437,0,663
Charlotte,15 - Meadow Park Elementary Sc,State Senate,23,Robert Kaplan,NPA,,,,,43
Charlotte,16 - Cultural Center of Charlo,State Senate,23,Joe Gruters,REP,,,,,442
Charlotte,16 - Cultural Center of Charlo,State Senate,23,Katherine Norman,DEM,53,117,228,0,398
Charlotte,16 - Cultural Center of Charlo,State Senate,23,Robert Kaplan,NPA,,,,,31
Charlotte,17 - Cultural Center of Charlo,State Senate,23,Joe Gruters,REP,139,289,306,0,734
Charlotte,17 - Cultural Center of Charlo,State Senate,23,Katherine Norman,DEM,,,,,635
Charlotte,17 - Cultural Center of Charlo,State Senate,23,Robert Kaplan,NPA,,,,,43
Charlotte,18 - Mac V. Horton West Count,State Senate,23,Joe Gruters,REP,,,,,967
Charlotte,18 - Mac V. Horton West Count,State Senate,23,Katherine Norman,DEM,,,,,486
Charlotte,18 - Mac V. Horton West Count,State Senate,23,Robert Kaplan,NPA,,,,,29
Charlotte,20 - Port Charlotte Beach Park,State Senate,23,Joe Gruters,REP,,,,,994
Charlotte,20 - Port Charlotte Beach Park,State Senate,23,Katherine Norman,DEM,69,137,306,0,512
Charlotte,20 - Port Charlotte Beach Park,State Senate,23,Robert Kaplan,NPA,,,,,34
Charlotte,21 - Meadow Park Elementary Sc,State Senate,23,Joe Gruters,REP,80,289,180,0,549
Charlotte,21 - Meadow Park Elementary Sc,State Senate,23,Katherine Norman,DEM,37,101,223,0,361
Charlotte,21 - Meadow Park Elementary Sc,State Senate,23,Robert Kaplan,NPA,,,,,20
Charlotte,22 - Port Charlotte Middle Sch,State Senate,23,Joe Gruters,REP,,,,,"1,697"
Charlotte,22 - Port Charlotte Middle Sch,State Senate,23,Katherine Norman,DEM,,,,,"1,133"
Charlotte,22 - Port Charlotte Middle Sch,State Senate,23,Robert Kaplan,NPA,,,,,77
Charlotte,23 - Englewood Beach Condomini,State Senate,23,Joe Gruters,REP,149,171,224,0,544
Charlotte,23 - Englewood Beach Condomini,State Senate,23,Katherine Norman,DEM,38,54,200,0,292
Charlotte,23 - Englewood Beach Condomini,State Senate,23,Robert Kaplan,NPA,,,,,3
Charlotte,24 - Peace River Elementary Sc,State Senate,23,Joe Gruters,REP,171,334,293,0,798
Charlotte,24 - Peace River Elementary Sc,State Senate,23,Katherine Norman,DEM,,,,,570
Charlotte,24 - Peace River Elementary Sc,State Senate,23,Robert Kaplan,NPA,,,,,34
Charlotte,25 - Mid-County Regional Libra,State Senate,23,Joe Gruters,REP,91,478,274,0,843
Charlotte,25 - Mid-County Regional Libra,State Senate,23,Katherine Norman,DEM,41,191,316,0,548
Charlotte,25 - Mid-County Regional Libra,State Senate,23,Robert Kaplan,NPA,,,,,34
Charlotte,26 - Murdock Middle School,State Senate,23,Joe Gruters,REP,85,202,174,0,461
Charlotte,26 - Murdock Middle School,State Senate,23,Katherine Norman,DEM,60,84,190,0,334
Charlotte,26 - Murdock Middle School,State Senate,23,Robert Kaplan,NPA,,,,,23
Charlotte,27 - Mac V. Horton West County,State Senate,23,Joe Gruters,REP,152,708,700,0,"1,560"
Charlotte,27 - Mac V. Horton West County,State Senate,23,Katherine Norman,DEM,,,,,901
Charlotte,27 - Mac V. Horton West County,State Senate,23,Robert Kaplan,NPA,,,,,36
Charlotte,33 - Myakka River Elementary S,State Senate,23,Joe Gruters,REP,,,,,989
Charlotte,33 - Myakka River Elementary S,State Senate,23,Katherine Norman,DEM,67,127,367,0,561
Charlotte,33 - Myakka River Elementary S,State Senate,23,Robert Kaplan,NPA,,,,,20
Charlotte,38 - Port Charlotte Middle Sch,State Senate,23,Joe Gruters,REP,162,454,315,0,931
Charlotte,38 - Port Charlotte Middle Sch,State Senate,23,Katherine Norman,DEM,,,,,777
Charlotte,38 - Port Charlotte Middle Sch,State Senate,23,Robert Kaplan,NPA,,,,,39
Charlotte,39 - Mid-County Regional Libra,State Senate,23,Joe Gruters,REP,106,603,334,0,"1,043"
Charlotte,39 - Mid-County Regional Libra,State Senate,23,Katherine Norman,DEM,64,239,508,0,811
Charlotte,39 - Mid-County Regional Libra,State Senate,23,Robert Kaplan,NPA,,,,,51
Charlotte,43 - Meadow Park Elementary Sc,State Senate,23,Joe Gruters,REP,195,541,427,0,"1,163"
Charlotte,43 - Meadow Park Elementary Sc,State Senate,23,Katherine Norman,DEM,,,,,799
Charlotte,43 - Meadow Park Elementary Sc,State Senate,23,Robert Kaplan,NPA,,,,,40
Charlotte,44 - Meadow Park Elementary Sc,State Senate,23,Joe Gruters,REP,,,,,"2,119"
Charlotte,44 - Meadow Park Elementary Sc,State Senate,23,Katherine Norman,DEM,,,,,"1,100"
Charlotte,44 - Meadow Park Elementary Sc,State Senate,23,Robert Kaplan,NPA,,,,,57
Charlotte,45 - Tringali Park,State Senate,23,Joe Gruters,REP,,,,,"1,440"
Charlotte,45 - Tringali Park,State Senate,23,Katherine Norman,DEM,54,163,508,0,725
Charlotte,45 - Tringali Park,State Senate,23,Robert Kaplan,NPA,,,,,49
Charlotte,47 - L.A. Ainger Middle School,State Senate,23,Joe Gruters,REP,397,"1,805","1,315",0,"3,517"
Charlotte,47 - L.A. Ainger Middle School,State Senate,23,Katherine Norman,DEM,62,461,"1,285",0,"1,808"
Charlotte,47 - L.A. Ainger Middle School,State Senate,23,Robert Kaplan,NPA,,,,,62
Charlotte,52 - Murdock Middle School,State Senate,23,Joe Gruters,REP,337,722,566,0,"1,625"
Charlotte,52 - Murdock Middle School,State Senate,23,Katherine Norman,DEM,,,,,"1,039"
Charlotte,52 - Murdock Middle School,State Senate,23,Robert Kaplan,NPA,,,,,43
Charlotte,53 - Tringali Park,State Senate,23,Joe Gruters,REP,203,617,313,0,"1,133"
Charlotte,53 - Tringali Park,State Senate,23,Katherine Norman,DEM,,,,,518
Charlotte,53 - Tringali Park,State Senate,23,Robert Kaplan,NPA,,,,,37
Charlotte,54 - Mid-County Regional Libra,State Senate,23,Joe Gruters,REP,,,,,241
Charlotte,54 - Mid-County Regional Libra,State Senate,23,Katherine Norman,DEM,,,,,140
Charlotte,54 - Mid-County Regional Libra,State Senate,23,Robert Kaplan,NPA,,,,,6
Charlotte,55 - American Legion Post #113,State Senate,23,Joe Gruters,REP,198,728,728,0,"1,654"
Charlotte,55 - American Legion Post #113,State Senate,23,Katherine Norman,DEM,31,186,578,0,795
Charlotte,55 - American Legion Post #113,State Senate,23,Robert Kaplan,NPA,,,,,22
Charlotte,57 - Port Charlotte Beach Park,State Senate,23,Joe Gruters,REP,59,146,146,0,351
Charlotte,57 - Port Charlotte Beach Park,State Senate,23,Katherine Norman,DEM,,,,,156
Charlotte,57 - Port Charlotte Beach Park,State Senate,23,Robert Kaplan,NPA,,,,,2
Charlotte,58 - Charlotte County Fairgrou,State Senate,23,Joe Gruters,REP,,,,,"1,632"
Charlotte,58 - Charlotte County Fairgrou,State Senate,23,Katherine Norman,DEM,55,210,537,0,802
Charlotte,58 - Charlotte County Fairgrou,State Senate,23,Robert Kaplan,NPA,,,,,34
Charlotte,61 - Myakka River Elementary S,State Senate,23,Joe Gruters,REP,171,405,298,0,874
Charlotte,61 - Myakka River Elementary S,State Senate,23,Katherine Norman,DEM,33,129,231,0,393
Charlotte,61 - Myakka River Elementary S,State Senate,23,Robert Kaplan,NPA,,,,,26
Charlotte,76 - Cultural Center of Charlo,State Senate,23,Joe Gruters,REP,61,139,84,0,284
Charlotte,76 - Cultural Center of Charlo,State Senate,23,Katherine Norman,DEM,34,63,135,0,232
Charlotte,76 - Cultural Center of Charlo,State Senate,23,Robert Kaplan,NPA,,,,,11
Charlotte,77 - L.A. Ainger Middle School,State Senate,23,Joe Gruters,REP,359,"1,455","1,145",0,"2,959"
Charlotte,77 - L.A. Ainger Middle School,State Senate,23,Katherine Norman,DEM,45,244,822,0,"1,111"
Charlotte,77 - L.A. Ainger Middle School,State Senate,23,Robert Kaplan,NPA,,,,,48
Charlotte,78 - American Legion Post #113,State Senate,23,Joe Gruters,REP,,,,,228
Charlotte,78 - American Legion Post #113,State Senate,23,Katherine Norman,DEM,,,,,80
Charlotte,78 - American Legion Post #113,State Senate,23,Robert Kaplan,NPA,,,,,4
Charlotte,80 - Tringali Park,State Senate,23,Joe Gruters,REP,231,606,352,0,"1,189"
Charlotte,80 - Tringali Park,State Senate,23,Katherine Norman,DEM,42,169,395,0,606
Charlotte,80 - Tringali Park,State Senate,23,Robert Kaplan,NPA,,,,,17
Charlotte,54.1 - Mid-County Regional Lib,State Senate,23,Joe Gruters,REP,,,,,392
Charlotte,54.1 - Mid-County Regional Lib,State Senate,23,Katherine Norman,DEM,,,,,262
Charlotte,54.1 - Mid-County Regional Lib,State Senate,23,Robert Kaplan,NPA,,,,,5
Charlotte,1 - Cleveland United Methodist,State House,75,Michael Grant,REP,91,139,71,0,301
Charlotte,1 - Cleveland United Methodist,State House,75,David G. Jones,DEM,,,,,154
Charlotte,2 - East Elementary School,State House,75,Michael Grant,REP,37,193,134,0,364
Charlotte,2 - East Elementary School,State House,75,David G. Jones,DEM,,,,,181
Charlotte,3 - Charlotte Harbor Event and,State House,75,Michael Grant,REP,37,88,86,0,211
Charlotte,3 - Charlotte Harbor Event and,State House,75,David G. Jones,DEM,,,,,254
Charlotte,4 - Charlotte Harbor Event and,State House,75,Michael Grant,REP,,,,,198
Charlotte,4 - Charlotte Harbor Event and,State House,75,David G. Jones,DEM,,,,,131
Charlotte,5 - Peace River Elementary Sch,State House,75,Michael Grant,REP,105,335,474,0,914
Charlotte,5 - Peace River Elementary Sch,State House,75,David G. Jones,DEM,,,,,598
Charlotte,6 - Charlotte County Fairgroun,State House,75,Michael Grant,REP,,,,,"1,568"
Charlotte,6 - Charlotte County Fairgroun,State House,75,David G. Jones,DEM,,,,,747
Charlotte,7 - American Legion Post #113,State House,75,Michael Grant,REP,,,,,"1,634"
Charlotte,7 - American Legion Post #113,State House,75,David G. Jones,DEM,,,,,833
Charlotte,8 - Mac V. Horton West County,State House,75,Michael Grant,REP,88,304,201,0,593
Charlotte,8 - Mac V. Horton West County,State House,75,David G. Jones,DEM,,,,,338
Charlotte,9 - Port Charlotte Beach Park,State House,75,Michael Grant,REP,112,236,231,0,579
Charlotte,9 - Port Charlotte Beach Park,State House,75,David G. Jones,DEM,,,,,296
Charlotte,10 - Cultural Center of Charlo,State House,75,Michael Grant,REP,,,,,461
Charlotte,10 - Cultural Center of Charlo,State House,75,David G. Jones,DEM,,,,,321
Charlotte,11 - Myakka River Elementary S,State House,75,Michael Grant,REP,214,555,389,0,"1,158"
Charlotte,11 - Myakka River Elementary S,State House,75,David G. Jones,DEM,45,109,341,0,495
