county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Indian River,Precinct 20,State Senate,17,Debbie Mayfield,REP,159,106,65,330
Indian River,Precinct 21,State Senate,17,Debbie Mayfield,REP,167,248,99,514
Indian River,Precinct 22,State Senate,17,Debbie Mayfield,REP,864,965,435,2264
Indian River,Precinct 23,State Senate,17,Debbie Mayfield,REP,402,465,265,1132
Indian River,Precinct 24,State Senate,17,Debbie Mayfield,REP,108,126,68,302
Indian River,Precinct 26,State Senate,17,Debbie Mayfield,REP,318,344,198,860
Indian River,Precinct 27,State Senate,17,Debbie Mayfield,REP,909,865,583,2357
Indian River,Precinct 28,State Senate,17,Debbie Mayfield,REP,2358,3094,1434,6886
Indian River,Precinct 29,State Senate,17,Debbie Mayfield,REP,51,40,45,136
Indian River,Precinct 30,State Senate,17,Debbie Mayfield,REP,660,771,418,1849
Indian River,Precinct 31,State Senate,17,Debbie Mayfield,REP,652,907,446,2005
Indian River,Precinct 32,State Senate,17,Debbie Mayfield,REP,1255,1654,805,3714
Indian River,Precinct 33,State Senate,17,Debbie Mayfield,REP,945,478,222,1645
Indian River,Precinct 34,State Senate,17,Debbie Mayfield,REP,768,837,573,2178
Indian River,Precinct 35,State Senate,17,Debbie Mayfield,REP,797,700,298,1795
Indian River,Precinct 36,State Senate,17,Debbie Mayfield,REP,523,721,132,1376
Indian River,Precinct 1,State Senate,17,Scot Fretwell,DEM,-,-,-,5
Indian River,Precinct 2,State Senate,17,Scot Fretwell,DEM,215,130,206,551
Indian River,Precinct 3,State Senate,17,Scot Fretwell,DEM,117,42,41,200
Indian River,Precinct 4,State Senate,17,Scot Fretwell,DEM,-,-,-,2
Indian River,Precinct 5,State Senate,17,Scot Fretwell,DEM,666,399,156,1221
Indian River,Precinct 6,State Senate,17,Scot Fretwell,DEM,255,109,31,395
Indian River,Precinct 7,State Senate,17,Scot Fretwell,DEM,351,152,35,538
Indian River,Precinct 8,State Senate,17,Scot Fretwell,DEM,693,387,111,1191
Indian River,Precinct 9,State Senate,17,Scot Fretwell,DEM,975,487,139,1601
Indian River,Precinct 10,State Senate,17,Scot Fretwell,DEM,1083,504,161,1748
Indian River,Precinct 11,State Senate,17,Scot Fretwell,DEM,-,-,-,426
Indian River,Precinct 12,State Senate,17,Scot Fretwell,DEM,-,-,-,315
Indian River,Precinct 13,State Senate,17,Scot Fretwell,DEM,1348,442,104,1894
Indian River,Precinct 14,State Senate,17,Scot Fretwell,DEM,-,-,-,786
Indian River,Precinct 15,State Senate,17,Scot Fretwell,DEM,-,-,-,86
Indian River,Precinct 16,State Senate,17,Scot Fretwell,DEM,633,142,32,807
Indian River,Precinct 17,State Senate,17,Scot Fretwell,DEM,819,265,85,1169
Indian River,Precinct 18,State Senate,17,Scot Fretwell,DEM,-,-,-,762
Indian River,Precinct 19,State Senate,17,Scot Fretwell,DEM,593,290,103,986
Indian River,Precinct 20,State Senate,17,Scot Fretwell,DEM,-,-,-,170
Indian River,Precinct 21,State Senate,17,Scot Fretwell,DEM,764,654,304,1722
Indian River,Precinct 22,State Senate,17,Scot Fretwell,DEM,749,257,81,1087
Indian River,Precinct 23,State Senate,17,Scot Fretwell,DEM,418,212,89,719
Indian River,Precinct 24,State Senate,17,Scot Fretwell,DEM,144,68,43,255
Indian River,Precinct 26,State Senate,17,Scot Fretwell,DEM,432,181,111,724
Indian River,Precinct 27,State Senate,17,Scot Fretwell,DEM,729,309,158,1196
Indian River,Precinct 28,State Senate,17,Scot Fretwell,DEM,2319,1214,488,4021
Indian River,Precinct 29,State Senate,17,Scot Fretwell,DEM,-,-,-,27
Indian River,Precinct 30,State Senate,17,Scot Fretwell,DEM,519,247,103,869
Indian River,Precinct 31,State Senate,17,Scot Fretwell,DEM,492,247,83,822
Indian River,Precinct 32,State Senate,17,Scot Fretwell,DEM,943,441,111,1495
Indian River,Precinct 33,State Senate,17,Scot Fretwell,DEM,555,124,32,711
Indian River,Precinct 34,State Senate,17,Scot Fretwell,DEM,681,226,128,1035
Indian River,Precinct 35,State Senate,17,Scot Fretwell,DEM,642,175,46,863
Indian River,Precinct 36,State Senate,17,Scot Fretwell,DEM,-,-,-,567
Indian River,Precinct 1,State Senate,17,Phillip Snyder,NPA,0,0,0,0
Indian River,Precinct 2,State Senate,17,Phillip Snyder,NPA,-,-,-,44
Indian River,Precinct 3,State Senate,17,Phillip Snyder,NPA,-,-,-,35
Indian River,Precinct 4,State Senate,17,Phillip Snyder,NPA,0,0,0,0
Indian River,Precinct 5,State Senate,17,Phillip Snyder,NPA,70,45,35,150
Indian River,Precinct 6,State Senate,17,Phillip Snyder,NPA,-,-,-,35
Indian River,Precinct 7,State Senate,17,Phillip Snyder,NPA,-,-,-,52
Indian River,Precinct 8,State Senate,17,Phillip Snyder,NPA,-,-,-,97
Indian River,Precinct 9,State Senate,17,Phillip Snyder,NPA,-,-,-,145
Indian River,Precinct 10,State Senate,17,Phillip Snyder,NPA,59,56,45,160
Indian River,Precinct 11,State Senate,17,Phillip Snyder,NPA,-,-,-,21
Indian River,Precinct 12,State Senate,17,Phillip Snyder,NPA,-,-,-,18
Indian River,Precinct 13,State Senate,17,Phillip Snyder,NPA,-,-,-,106
Indian River,Precinct 14,State Senate,17,Phillip Snyder,NPA,-,-,-,29
Indian River,Precinct 15,State Senate,17,Phillip Snyder,NPA,-,-,-,4
Indian River,Precinct 16,State Senate,17,Phillip Snyder,NPA,-,-,-,43
Indian River,Precinct 17,State Senate,17,Phillip Snyder,NPA,-,-,-,83
Indian River,Precinct 18,State Senate,17,Phillip Snyder,NPA,-,-,-,32
Indian River,Precinct 19,State Senate,17,Phillip Snyder,NPA,-,-,-,89
Indian River,Precinct 20,State Senate,17,Phillip Snyder,NPA,-,-,-,8
Indian River,Precinct 21,State Senate,17,Phillip Snyder,NPA,-,-,-,67
Indian River,Precinct 22,State Senate,17,Phillip Snyder,NPA,-,-,-,70
Indian River,Precinct 23,State Senate,17,Phillip Snyder,NPA,-,-,-,73
Indian River,Precinct 24,State Senate,17,Phillip Snyder,NPA,-,-,-,29
Indian River,Precinct 26,State Senate,17,Phillip Snyder,NPA,-,-,-,54
Indian River,Precinct 27,State Senate,17,Phillip Snyder,NPA,-,-,-,90
Indian River,Precinct 28,State Senate,17,Phillip Snyder,NPA,135,86,79,300
Indian River,Precinct 29,State Senate,17,Phillip Snyder,NPA,-,-,-,14
Indian River,Precinct 30,State Senate,17,Phillip Snyder,NPA,-,-,-,92
Indian River,Precinct 31,State Senate,17,Phillip Snyder,NPA,-,-,-,81
Indian River,Precinct 32,State Senate,17,Phillip Snyder,NPA,-,-,-,138
Indian River,Precinct 33,State Senate,17,Phillip Snyder,NPA,-,-,-,61
Indian River,Precinct 34,State Senate,17,Phillip Snyder,NPA,-,-,-,75
Indian River,Precinct 35,State Senate,17,Phillip Snyder,NPA,-,-,-,52
Indian River,Precinct 36,State Senate,17,Phillip Snyder,NPA,-,-,-,47
Indian River,Precinct 1,State House,54,Erin Grall,REP,-,-,-,36
Indian River,Precinct 2,State House,54,Erin Grall,REP,70,101,125,296
Indian River,Precinct 3,State House,54,Erin Grall,REP,217,379,252,848
Indian River,Precinct 4,State House,54,Erin Grall,REP,-,-,-,22
Indian River,Precinct 5,State House,54,Erin Grall,REP,831,1488,506,2825
Indian River,Precinct 6,State House,54,Erin Grall,REP,250,407,173,830
Indian River,Precinct 7,State House,54,Erin Grall,REP,428,558,164,1150
Indian River,Precinct 8,State House,54,Erin Grall,REP,781,1256,463,2500
Indian River,Precinct 9,State House,54,Erin Grall,REP,1141,1633,664,3438
Indian River,Precinct 10,State House,54,Erin Grall,REP,1225,1606,694,3525
Indian River,Precinct 11,State House,54,Erin Grall,REP,337,366,83,786
Indian River,Precinct 12,State House,54,Erin Grall,REP,318,480,148,946
Indian River,Precinct 13,State House,54,Erin Grall,REP,1956,1642,492,4090
Indian River,Precinct 14,State House,54,Erin Grall,REP,791,482,114,1387
Indian River,Precinct 15,State House,54,Erin Grall,REP,-,-,-,344
Indian River,Precinct 16,State House,54,Erin Grall,REP,1453,799,398,2650
Indian River,Precinct 17,State House,54,Erin Grall,REP,1209,921,517,2647
Indian River,Precinct 18,State House,54,Erin Grall,REP,1074,767,352,2193
Indian River,Precinct 19,State House,54,Erin Grall,REP,747,876,457,2080
Indian River,Precinct 20,State House,54,Erin Grall,REP,156,109,66,331
Indian River,Precinct 21,State House,54,Erin Grall,REP,173,243,114,530
Indian River,Precinct 22,State House,54,Erin Grall,REP,919,977,445,2341
Indian River,Precinct 23,State House,54,Erin Grall,REP,435,484,274,1193
Indian River,Precinct 24,State House,54,Erin Grall,REP,106,136,71,313
Indian River,Precinct 26,State House,54,Erin Grall,REP,336,348,205,889
Indian River,Precinct 27,State House,54,Erin Grall,REP,945,872,591,2408
Indian River,Precinct 28,State House,54,Erin Grall,REP,2465,3186,1503,7154
Indian River,Precinct 29,State House,54,Erin Grall,REP,55,41,49,145
Indian River,Precinct 30,State House,54,Erin Grall,REP,712,803,436,1951
Indian River,Precinct 31,State House,54,Erin Grall,REP,679,932,466,2077
Indian River,Precinct 32,State House,54,Erin Grall,REP,1318,1716,839,3873
Indian River,Precinct 33,State House,54,Erin Grall,REP,962,501,235,1698
Indian River,Precinct 34,State House,54,Erin Grall,REP,829,875,601,2305
Indian River,Precinct 35,State House,54,Erin Grall,REP,819,717,308,1844
Indian River,Precinct 36,State House,54,Erin Grall,REP,539,733,135,1407
Indian River,Precinct 1,State House,54,Albert M. Griffiths,DEM,-,-,-,5
Indian River,Precinct 2,State House,54,Albert M. Griffiths,DEM,219,143,226,588
Indian River,Precinct 3,State House,54,Albert M. Griffiths,DEM,117,35,44,196
Indian River,Precinct 4,State House,54,Albert M. Griffiths,DEM,-,-,-,2
Indian River,Precinct 5,State House,54,Albert M. Griffiths,DEM,687,405,159,1251
Indian River,Precinct 6,State House,54,Albert M. Griffiths,DEM,264,112,37,413
Indian River,Precinct 7,State House,54,Albert M. Griffiths,DEM,350,154,36,540
Indian River,Precinct 8,State House,54,Albert M. Griffiths,DEM,709,398,112,1219
Indian River,Precinct 9,State House,54,Albert M. Griffiths,DEM,1025,512,143,1680
Indian River,Precinct 10,State House,54,Albert M. Griffiths,DEM,1100,527,185,1812
Indian River,Precinct 11,State House,54,Albert M. Griffiths,DEM,275,131,33,439
Indian River,Precinct 12,State House,54,Albert M. Griffiths,DEM,-,-,-,314
Indian River,Precinct 13,State House,54,Albert M. Griffiths,DEM,1377,456,101,1934
Indian River,Precinct 14,State House,54,Albert M. Griffiths,DEM,-,-,-,802
Indian River,Precinct 15,State House,54,Albert M. Griffiths,DEM,-,-,-,88
Indian River,Precinct 16,State House,54,Albert M. Griffiths,DEM,658,163,39,860
Indian River,Precinct 17,State House,54,Albert M. Griffiths,DEM,833,265,84,1182
Indian River,Precinct 18,State House,54,Albert M. Griffiths,DEM,566,195,39,800
Indian River,Precinct 19,State House,54,Albert M. Griffiths,DEM,611,298,93,1002
Indian River,Precinct 20,State House,54,Albert M. Griffiths,DEM,-,-,-,176
Indian River,Precinct 21,State House,54,Albert M. Griffiths,DEM,762,666,311,1739
Indian River,Precinct 22,State House,54,Albert M. Griffiths,DEM,730,252,85,1067
Indian River,Precinct 23,State House,54,Albert M. Griffiths,DEM,411,217,98,726
Indian River,Precinct 24,State House,54,Albert M. Griffiths,DEM,160,65,48,273
Indian River,Precinct 26,State House,54,Albert M. Griffiths,DEM,439,186,112,737
Indian River,Precinct 27,State House,54,Albert M. Griffiths,DEM,725,322,168,1215
Indian River,Precinct 28,State House,54,Albert M. Griffiths,DEM,2336,1210,505,4051
Indian River,Precinct 29,State House,54,Albert M. Griffiths,DEM,-,-,-,33
Indian River,Precinct 30,State House,54,Albert M. Griffiths,DEM,506,244,105,855
Indian River,Precinct 31,State House,54,Albert M. Griffiths,DEM,498,249,79,826
Indian River,Precinct 32,State House,54,Albert M. Griffiths,DEM,946,429,112,1487
Indian River,Precinct 33,State House,54,Albert M. Griffiths,DEM,-,-,-,709
Indian River,Precinct 34,State House,54,Albert M. Griffiths,DEM,651,212,120,983
Indian River,Precinct 35,State House,54,Albert M. Griffiths,DEM,641,175,45,861
Indian River,Precinct 36,State House,54,Albert M. Griffiths,DEM,386,164,30,580
