county,precinct,office,district,party,candidate,votes,election_day,mail,early_voting
Sarasota,323,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,150,,150,
Sarasota,325,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,146,33,67,46
Sarasota,327,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,1448,129,988,331
Sarasota,329,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,975,79,579,317
Sarasota,331,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,1564,133,955,476
Sarasota,333,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,252,43,164,45
Sarasota,335,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,354,46,237,71
Sarasota,337,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,274,101,173,
Sarasota,339,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,1041,84,661,296
Sarasota,341,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,235,42,156,37
Sarasota,527,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,1777,190,1329,258
Sarasota,537,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,805,90,578,137
Sarasota,541,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,0,,,
Sarasota,543,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,490,,417,73
Sarasota,545,Board of County Commissioners Dist 5 District 5,,DEM,Alice White,1786,125,1422,239
Sarasota,101,Charter Review Board Dist 1,,REP,Alexandra Coe,0,,,
Sarasota,103,Charter Review Board Dist 1,,REP,Alexandra Coe,688,135,248,305
Sarasota,105,Charter Review Board Dist 1,,REP,Alexandra Coe,2901,729,1079,1093
Sarasota,106,Charter Review Board Dist 1,,REP,Alexandra Coe,2441,411,789,1241
Sarasota,107,Charter Review Board Dist 1,,REP,Alexandra Coe,1131,482,261,388
Sarasota,109,Charter Review Board Dist 1,,REP,Alexandra Coe,656,187,288,181
Sarasota,111,Charter Review Board Dist 1,,REP,Alexandra Coe,194,52,77,65
Sarasota,113,Charter Review Board Dist 1,,REP,Alexandra Coe,257,148,76,33
Sarasota,115,Charter Review Board Dist 1,,REP,Alexandra Coe,887,208,344,335
Sarasota,117,Charter Review Board Dist 1,,REP,Alexandra Coe,622,163,228,231
Sarasota,119,Charter Review Board Dist 1,,REP,Alexandra Coe,938,250,299,389
Sarasota,121,Charter Review Board Dist 1,,REP,Alexandra Coe,1533,348,713,472
Sarasota,123,Charter Review Board Dist 1,,REP,Alexandra Coe,730,164,254,312
Sarasota,125,Charter Review Board Dist 1,,REP,Alexandra Coe,1325,317,501,507
Sarasota,127,Charter Review Board Dist 1,,REP,Alexandra Coe,3649,825,1243,1581
Sarasota,129,Charter Review Board Dist 1,,REP,Alexandra Coe,421,100,155,166
Sarasota,131,Charter Review Board Dist 1,,REP,Alexandra Coe,273,125,107,41
Sarasota,133,Charter Review Board Dist 1,,REP,Alexandra Coe,3751,730,1241,1780
Sarasota,135,Charter Review Board Dist 1,,REP,Alexandra Coe,712,214,198,300
Sarasota,201,Charter Review Board Dist 1,,REP,Alexandra Coe,2186,469,1155,562
Sarasota,203,Charter Review Board Dist 1,,REP,Alexandra Coe,1004,133,523,348
Sarasota,205,Charter Review Board Dist 1,,REP,Alexandra Coe,272,51,140,81
Sarasota,207,Charter Review Board Dist 1,,REP,Alexandra Coe,333,65,142,126
Sarasota,209,Charter Review Board Dist 1,,REP,Alexandra Coe,1806,281,818,707
Sarasota,211,Charter Review Board Dist 1,,REP,Alexandra Coe,687,143,333,211
Sarasota,213,Charter Review Board Dist 1,,REP,Alexandra Coe,605,78,340,187
Sarasota,215,Charter Review Board Dist 1,,REP,Alexandra Coe,1400,292,530,578
Sarasota,217,Charter Review Board Dist 1,,REP,Alexandra Coe,501,114,186,201
Sarasota,219,Charter Review Board Dist 1,,REP,Alexandra Coe,2335,505,844,986
Sarasota,221,Charter Review Board Dist 1,,REP,Alexandra Coe,3786,869,1231,1686
Sarasota,223,Charter Review Board Dist 1,,REP,Alexandra Coe,856,154,340,362
Sarasota,225,Charter Review Board Dist 1,,REP,Alexandra Coe,463,140,145,178
Sarasota,227,Charter Review Board Dist 1,,REP,Alexandra Coe,1270,283,480,507
Sarasota,229,Charter Review Board Dist 1,,REP,Alexandra Coe,1556,347,568,641
Sarasota,231,Charter Review Board Dist 1,,REP,Alexandra Coe,3831,681,1619,1531
Sarasota,233,Charter Review Board Dist 1,,REP,Alexandra Coe,4335,1070,1491,1774
Sarasota,301,Charter Review Board Dist 1,,REP,Alexandra Coe,815,237,355,223
Sarasota,303,Charter Review Board Dist 1,,REP,Alexandra Coe,0,,,
Sarasota,305,Charter Review Board Dist 1,,REP,Alexandra Coe,1782,303,965,514
Sarasota,307,Charter Review Board Dist 1,,REP,Alexandra Coe,3386,567,1612,1207
Sarasota,309,Charter Review Board Dist 1,,REP,Alexandra Coe,2027,368,620,1039
Sarasota,311,Charter Review Board Dist 1,,REP,Alexandra Coe,4323,663,1324,2336
Sarasota,313,Charter Review Board Dist 1,,REP,Alexandra Coe,6102,885,2047,3170
Sarasota,315,Charter Review Board Dist 1,,REP,Alexandra Coe,941,474,270,197
Sarasota,317,Charter Review Board Dist 1,,REP,Alexandra Coe,1391,292,384,715
Sarasota,319,Charter Review Board Dist 1,,REP,Alexandra Coe,448,148,134,166
Sarasota,321,Charter Review Board Dist 1,,REP,Alexandra Coe,2549,239,1320,990
Sarasota,323,Charter Review Board Dist 1,,REP,Alexandra Coe,641,135,274,232
Sarasota,325,Charter Review Board Dist 1,,REP,Alexandra Coe,478,135,99,244
Sarasota,327,Charter Review Board Dist 1,,REP,Alexandra Coe,2264,331,940,993
Sarasota,329,Charter Review Board Dist 1,,REP,Alexandra Coe,1501,246,507,748
Sarasota,331,Charter Review Board Dist 1,,REP,Alexandra Coe,2765,429,873,1463
Sarasota,333,Charter Review Board Dist 1,,REP,Alexandra Coe,404,164,123,117
Sarasota,335,Charter Review Board Dist 1,,REP,Alexandra Coe,585,173,230,182
Sarasota,337,Charter Review Board Dist 1,,REP,Alexandra Coe,461,269,130,62
Sarasota,339,Charter Review Board Dist 1,,REP,Alexandra Coe,1526,274,558,694
Sarasota,341,Charter Review Board Dist 1,,REP,Alexandra Coe,281,98,110,73
Sarasota,401,Charter Review Board Dist 1,,REP,Alexandra Coe,228,65,84,79
Sarasota,403,Charter Review Board Dist 1,,REP,Alexandra Coe,586,170,253,163
Sarasota,405,Charter Review Board Dist 1,,REP,Alexandra Coe,2462,495,963,1004
Sarasota,407,Charter Review Board Dist 1,,REP,Alexandra Coe,2026,394,717,915
Sarasota,409,Charter Review Board Dist 1,,REP,Alexandra Coe,2684,449,999,1236
Sarasota,411,Charter Review Board Dist 1,,REP,Alexandra Coe,1984,434,930,620
Sarasota,413,Charter Review Board Dist 1,,REP,Alexandra Coe,2767,569,1103,1095
Sarasota,415,Charter Review Board Dist 1,,REP,Alexandra Coe,2654,262,1162,1230
Sarasota,417,Charter Review Board Dist 1,,REP,Alexandra Coe,4427,371,2072,1984
Sarasota,419,Charter Review Board Dist 1,,REP,Alexandra Coe,787,230,267,290
Sarasota,421,Charter Review Board Dist 1,,REP,Alexandra Coe,670,117,326,227
Sarasota,423,Charter Review Board Dist 1,,REP,Alexandra Coe,1929,214,842,873
Sarasota,425,Charter Review Board Dist 1,,REP,Alexandra Coe,832,103,309,420
Sarasota,427,Charter Review Board Dist 1,,REP,Alexandra Coe,0,,,
Sarasota,429,Charter Review Board Dist 1,,REP,Alexandra Coe,1119,95,505,519
Sarasota,430,Charter Review Board Dist 1,,REP,Alexandra Coe,819,82,397,340
Sarasota,431,Charter Review Board Dist 1,,REP,Alexandra Coe,1761,470,783,508
Sarasota,433,Charter Review Board Dist 1,,REP,Alexandra Coe,655,126,278,251
Sarasota,435,Charter Review Board Dist 1,,REP,Alexandra Coe,1663,533,662,468
Sarasota,437,Charter Review Board Dist 1,,REP,Alexandra Coe,388,158,106,124
Sarasota,501,Charter Review Board Dist 1,,REP,Alexandra Coe,1333,173,549,611
Sarasota,502,Charter Review Board Dist 1,,REP,Alexandra Coe,1957,343,816,798
Sarasota,503,Charter Review Board Dist 1,,REP,Alexandra Coe,268,93,113,62
Sarasota,505,Charter Review Board Dist 1,,REP,Alexandra Coe,1076,290,393,393
Sarasota,507,Charter Review Board Dist 1,,REP,Alexandra Coe,1978,595,748,635
Sarasota,509,Charter Review Board Dist 1,,REP,Alexandra Coe,757,299,250,208
Sarasota,511,Charter Review Board Dist 1,,REP,Alexandra Coe,1479,330,721,428
Sarasota,513,Charter Review Board Dist 1,,REP,Alexandra Coe,355,121,166,68
Sarasota,515,Charter Review Board Dist 1,,REP,Alexandra Coe,819,181,396,242
Sarasota,517,Charter Review Board Dist 1,,REP,Alexandra Coe,1435,384,615,436
Sarasota,519,Charter Review Board Dist 1,,REP,Alexandra Coe,1204,224,626,354
Sarasota,521,Charter Review Board Dist 1,,REP,Alexandra Coe,609,117,322,170
Sarasota,523,Charter Review Board Dist 1,,REP,Alexandra Coe,589,217,275,97
Sarasota,525,Charter Review Board Dist 1,,REP,Alexandra Coe,1499,122,915,462
Sarasota,527,Charter Review Board Dist 1,,REP,Alexandra Coe,2841,722,1193,926
Sarasota,529,Charter Review Board Dist 1,,REP,Alexandra Coe,2116,714,651,751
Sarasota,531,Charter Review Board Dist 1,,REP,Alexandra Coe,635,221,208,206
Sarasota,533,Charter Review Board Dist 1,,REP,Alexandra Coe,1424,449,437,538
Sarasota,535,Charter Review Board Dist 1,,REP,Alexandra Coe,3946,558,1911,1477
Sarasota,537,Charter Review Board Dist 1,,REP,Alexandra Coe,2771,646,1011,1114
Sarasota,539,Charter Review Board Dist 1,,REP,Alexandra Coe,2588,238,1343,1007
Sarasota,541,Charter Review Board Dist 1,,REP,Alexandra Coe,3475,235,1650,1590
Sarasota,543,Charter Review Board Dist 1,,REP,Alexandra Coe,838,101,410,327
Sarasota,545,Charter Review Board Dist 1,,REP,Alexandra Coe,3044,642,1568,834
Sarasota,101,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,40,,40,
Sarasota,103,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1177,163,515,499
Sarasota,105,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,2101,161,1411,529
Sarasota,106,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,893,53,600,240
Sarasota,107,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,308,54,174,80
Sarasota,109,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1072,102,752,218
Sarasota,111,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,387,37,267,83
Sarasota,113,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,119,32,87,
Sarasota,115,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,2606,438,1210,958
Sarasota,117,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,364,33,252,79
Sarasota,119,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,981,122,544,315
Sarasota,121,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1293,73,1043,177
Sarasota,123,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,785,99,446,240
Sarasota,125,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1349,133,912,304
Sarasota,127,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,2252,192,1476,584
Sarasota,129,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,467,36,286,145
Sarasota,131,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,134,37,97,
Sarasota,133,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1676,106,1153,417
Sarasota,135,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,271,32,165,74
Sarasota,201,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1252,56,1057,139
Sarasota,203,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,792,,658,134
Sarasota,205,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,288,,251,37
Sarasota,207,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,310,,239,71
Sarasota,209,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1841,93,1364,384
Sarasota,211,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,442,36,346,60
Sarasota,213,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,304,,304,
Sarasota,215,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1328,119,890,319
Sarasota,217,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,374,39,243,92
Sarasota,219,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1597,124,1133,340
Sarasota,221,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,2267,214,1483,570
Sarasota,223,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,667,33,473,161
Sarasota,225,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,469,49,298,122
Sarasota,227,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1176,72,765,339
Sarasota,229,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1022,106,668,248
Sarasota,231,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,2426,183,1736,507
Sarasota,233,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,2282,185,1569,528
Sarasota,301,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,414,54,306,54
Sarasota,303,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,0,,,
Sarasota,305,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,877,46,744,87
Sarasota,307,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1453,53,1219,181
Sarasota,309,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,850,71,563,216
Sarasota,311,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1863,137,1162,564
Sarasota,313,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,2731,193,1786,752
Sarasota,315,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,443,99,266,78
Sarasota,317,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,617,71,365,181
Sarasota,319,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,207,33,111,63
Sarasota,321,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1172,,1055,117
Sarasota,323,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,256,31,181,44
Sarasota,325,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,119,31,54,34
Sarasota,327,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1105,88,785,232
Sarasota,329,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,723,52,449,222
Sarasota,331,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1212,85,777,350
Sarasota,333,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,172,,140,32
Sarasota,335,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,254,35,170,49
Sarasota,337,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,193,64,129,
Sarasota,339,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,824,69,534,221
Sarasota,341,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,117,,117,
Sarasota,401,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,122,,89,33
Sarasota,403,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,368,42,268,58
Sarasota,405,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1924,180,1373,371
Sarasota,407,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1486,113,971,402
Sarasota,409,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1551,83,1085,383
Sarasota,411,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1046,62,771,213
Sarasota,413,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1907,136,1341,430
Sarasota,415,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1724,52,1300,372
Sarasota,417,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,2789,58,2207,524
Sarasota,419,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,211,,157,54
Sarasota,421,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,370,,311,59
Sarasota,423,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1609,52,1204,353
Sarasota,425,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,660,36,459,165
Sarasota,427,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,0,,,
Sarasota,429,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,606,,439,167
Sarasota,430,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,409,,347,62
Sarasota,431,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,751,78,562,111
Sarasota,433,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,340,,299,41
Sarasota,435,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,748,71,595,82
Sarasota,437,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,152,33,88,31
Sarasota,501,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,639,,487,152
Sarasota,502,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1147,50,875,222
Sarasota,503,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,78,,78,
Sarasota,505,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,453,55,319,79
Sarasota,507,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,940,119,650,171
Sarasota,509,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,401,78,260,63
Sarasota,511,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,888,44,729,115
Sarasota,513,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,260,41,219,
Sarasota,515,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,403,,352,51
Sarasota,517,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,802,54,619,129
Sarasota,519,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,796,47,634,115
Sarasota,521,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,333,,299,34
Sarasota,523,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,329,46,247,36
Sarasota,525,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,722,,666,56
Sarasota,527,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1426,146,1077,203
Sarasota,529,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1041,135,717,189
Sarasota,531,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,343,41,254,48
Sarasota,533,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,733,102,502,129
Sarasota,535,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,2142,125,1728,289
Sarasota,537,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1275,109,919,247
Sarasota,539,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1085,35,923,127
Sarasota,541,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1503,,1271,232
Sarasota,543,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,388,,330,58
Sarasota,545,Charter Review Board Dist 1,,NPA,Walter L. Gilbert III,1406,93,1136,177
Sarasota,101,Charter Review Board Dist 1,,REP,Kennedy Legler,0,,,
Sarasota,103,Charter Review Board Dist 1,,REP,Kennedy Legler,570,122,186,262
Sarasota,105,Charter Review Board Dist 1,,REP,Kennedy Legler,2642,690,924,1028
Sarasota,106,Charter Review Board Dist 1,,REP,Kennedy Legler,2307,404,703,1200
Sarasota,107,Charter Review Board Dist 1,,REP,Kennedy Legler,1090,472,234,384
Sarasota,109,Charter Review Board Dist 1,,REP,Kennedy Legler,566,170,227,169
Sarasota,111,Charter Review Board Dist 1,,REP,Kennedy Legler,159,48,62,49
Sarasota,113,Charter Review Board Dist 1,,REP,Kennedy Legler,232,139,60,33
Sarasota,115,Charter Review Board Dist 1,,REP,Kennedy Legler,715,178,252,285
Sarasota,117,Charter Review Board Dist 1,,REP,Kennedy Legler,577,158,203,216
Sarasota,119,Charter Review Board Dist 1,,REP,Kennedy Legler,820,224,249,347
Sarasota,121,Charter Review Board Dist 1,,REP,Kennedy Legler,1411,334,629,448
Sarasota,123,Charter Review Board Dist 1,,REP,Kennedy Legler,634,144,208,282
Sarasota,125,Charter Review Board Dist 1,,REP,Kennedy Legler,1180,302,400,478
Sarasota,127,Charter Review Board Dist 1,,REP,Kennedy Legler,3408,783,1093,1532
Sarasota,129,Charter Review Board Dist 1,,REP,Kennedy Legler,382,94,127,161
Sarasota,131,Charter Review Board Dist 1,,REP,Kennedy Legler,243,115,88,40
Sarasota,133,Charter Review Board Dist 1,,REP,Kennedy Legler,3560,714,1125,1721
Sarasota,135,Charter Review Board Dist 1,,REP,Kennedy Legler,687,214,181,292
Sarasota,201,Charter Review Board Dist 1,,REP,Kennedy Legler,2103,465,1087,551
Sarasota,203,Charter Review Board Dist 1,,REP,Kennedy Legler,931,127,473,331
Sarasota,205,Charter Review Board Dist 1,,REP,Kennedy Legler,245,48,119,78
Sarasota,207,Charter Review Board Dist 1,,REP,Kennedy Legler,293,58,113,122
Sarasota,209,Charter Review Board Dist 1,,REP,Kennedy Legler,1572,259,676,637
Sarasota,211,Charter Review Board Dist 1,,REP,Kennedy Legler,650,144,301,205
Sarasota,213,Charter Review Board Dist 1,,REP,Kennedy Legler,587,76,324,187
Sarasota,215,Charter Review Board Dist 1,,REP,Kennedy Legler,1256,260,449,547
Sarasota,217,Charter Review Board Dist 1,,REP,Kennedy Legler,481,112,171,198
Sarasota,219,Charter Review Board Dist 1,,REP,Kennedy Legler,2179,485,756,938
Sarasota,221,Charter Review Board Dist 1,,REP,Kennedy Legler,3505,804,1071,1630
Sarasota,223,Charter Review Board Dist 1,,REP,Kennedy Legler,809,151,308,350
Sarasota,225,Charter Review Board Dist 1,,REP,Kennedy Legler,433,133,121,179
Sarasota,227,Charter Review Board Dist 1,,REP,Kennedy Legler,1163,267,404,492
Sarasota,229,Charter Review Board Dist 1,,REP,Kennedy Legler,1408,337,463,608
Sarasota,231,Charter Review Board Dist 1,,REP,Kennedy Legler,3512,634,1414,1464
Sarasota,233,Charter Review Board Dist 1,,REP,Kennedy Legler,4037,1046,1286,1705
Sarasota,301,Charter Review Board Dist 1,,REP,Kennedy Legler,771,227,319,225
Sarasota,303,Charter Review Board Dist 1,,REP,Kennedy Legler,0,,,
Sarasota,305,Charter Review Board Dist 1,,REP,Kennedy Legler,1621,287,847,487
Sarasota,307,Charter Review Board Dist 1,,REP,Kennedy Legler,3184,557,1447,1180
Sarasota,309,Charter Review Board Dist 1,,REP,Kennedy Legler,1904,346,553,1005
Sarasota,311,Charter Review Board Dist 1,,REP,Kennedy Legler,4063,624,1169,2270
Sarasota,313,Charter Review Board Dist 1,,REP,Kennedy Legler,5755,844,1837,3074
Sarasota,315,Charter Review Board Dist 1,,REP,Kennedy Legler,898,463,242,193
Sarasota,317,Charter Review Board Dist 1,,REP,Kennedy Legler,1292,276,326,690
Sarasota,319,Charter Review Board Dist 1,,REP,Kennedy Legler,418,147,117,154
Sarasota,321,Charter Review Board Dist 1,,REP,Kennedy Legler,2380,232,1181,967
Sarasota,323,Charter Review Board Dist 1,,REP,Kennedy Legler,603,131,246,226
Sarasota,325,Charter Review Board Dist 1,,REP,Kennedy Legler,461,129,93,239
Sarasota,327,Charter Review Board Dist 1,,REP,Kennedy Legler,2111,318,835,958
Sarasota,329,Charter Review Board Dist 1,,REP,Kennedy Legler,1412,241,452,719
Sarasota,331,Charter Review Board Dist 1,,REP,Kennedy Legler,2588,400,772,1416
Sarasota,333,Charter Review Board Dist 1,,REP,Kennedy Legler,367,152,108,107
Sarasota,335,Charter Review Board Dist 1,,REP,Kennedy Legler,546,171,208,167
Sarasota,337,Charter Review Board Dist 1,,REP,Kennedy Legler,424,253,113,58
Sarasota,339,Charter Review Board Dist 1,,REP,Kennedy Legler,1401,265,467,669
Sarasota,341,Charter Review Board Dist 1,,REP,Kennedy Legler,245,93,86,66
Sarasota,401,Charter Review Board Dist 1,,REP,Kennedy Legler,216,64,75,77
Sarasota,403,Charter Review Board Dist 1,,REP,Kennedy Legler,547,166,225,156
Sarasota,405,Charter Review Board Dist 1,,REP,Kennedy Legler,2342,488,865,989
Sarasota,407,Charter Review Board Dist 1,,REP,Kennedy Legler,1840,374,599,867
Sarasota,409,Charter Review Board Dist 1,,REP,Kennedy Legler,2502,430,872,1200
Sarasota,411,Charter Review Board Dist 1,,REP,Kennedy Legler,1857,414,840,603
Sarasota,413,Charter Review Board Dist 1,,REP,Kennedy Legler,2578,540,983,1055
Sarasota,415,Charter Review Board Dist 1,,REP,Kennedy Legler,2493,253,1056,1184
Sarasota,417,Charter Review Board Dist 1,,REP,Kennedy Legler,4123,357,1861,1905
Sarasota,419,Charter Review Board Dist 1,,REP,Kennedy Legler,747,222,246,279
Sarasota,421,Charter Review Board Dist 1,,REP,Kennedy Legler,651,118,310,223
Sarasota,423,Charter Review Board Dist 1,,REP,Kennedy Legler,1830,210,772,848
Sarasota,425,Charter Review Board Dist 1,,REP,Kennedy Legler,763,98,264,401
Sarasota,427,Charter Review Board Dist 1,,REP,Kennedy Legler,0,,,
Sarasota,429,Charter Review Board Dist 1,,REP,Kennedy Legler,1029,91,443,495
Sarasota,430,Charter Review Board Dist 1,,REP,Kennedy Legler,779,77,370,332
Sarasota,431,Charter Review Board Dist 1,,REP,Kennedy Legler,1684,466,718,500
Sarasota,433,Charter Review Board Dist 1,,REP,Kennedy Legler,612,123,247,242
Sarasota,435,Charter Review Board Dist 1,,REP,Kennedy Legler,1569,511,599,459
Sarasota,437,Charter Review Board Dist 1,,REP,Kennedy Legler,378,158,101,119
Sarasota,501,Charter Review Board Dist 1,,REP,Kennedy Legler,1256,168,488,600
Sarasota,502,Charter Review Board Dist 1,,REP,Kennedy Legler,1855,328,736,791
Sarasota,503,Charter Review Board Dist 1,,REP,Kennedy Legler,262,91,110,61
Sarasota,505,Charter Review Board Dist 1,,REP,Kennedy Legler,1023,276,361,386
Sarasota,507,Charter Review Board Dist 1,,REP,Kennedy Legler,1879,588,671,620
Sarasota,509,Charter Review Board Dist 1,,REP,Kennedy Legler,706,289,219,198
Sarasota,511,Charter Review Board Dist 1,,REP,Kennedy Legler,1376,321,650,405
Sarasota,513,Charter Review Board Dist 1,,REP,Kennedy Legler,324,113,147,64
Sarasota,515,Charter Review Board Dist 1,,REP,Kennedy Legler,738,165,345,228
Sarasota,517,Charter Review Board Dist 1,,REP,Kennedy Legler,1301,356,530,415
Sarasota,519,Charter Review Board Dist 1,,REP,Kennedy Legler,1081,209,543,329
Sarasota,521,Charter Review Board Dist 1,,REP,Kennedy Legler,574,113,294,167
Sarasota,523,Charter Review Board Dist 1,,REP,Kennedy Legler,521,200,229,92
Sarasota,525,Charter Review Board Dist 1,,REP,Kennedy Legler,1391,123,822,446
Sarasota,527,Charter Review Board Dist 1,,REP,Kennedy Legler,2595,683,1025,887
Sarasota,529,Charter Review Board Dist 1,,REP,Kennedy Legler,1993,695,571,727
Sarasota,531,Charter Review Board Dist 1,,REP,Kennedy Legler,578,206,170,202
Sarasota,533,Charter Review Board Dist 1,,REP,Kennedy Legler,1344,443,376,525
Sarasota,535,Charter Review Board Dist 1,,REP,Kennedy Legler,3650,550,1685,1415
Sarasota,537,Charter Review Board Dist 1,,REP,Kennedy Legler,2557,608,867,1082
Sarasota,539,Charter Review Board Dist 1,,REP,Kennedy Legler,2396,233,1176,987
Sarasota,541,Charter Review Board Dist 1,,REP,Kennedy Legler,3247,225,1495,1527
Sarasota,543,Charter Review Board Dist 1,,REP,Kennedy Legler,797,103,364,330
