county,office,district,candidate,party,precinct,provisional,absentee,early_voting,election_day,votes
Gadsden,Judge Nordby,,Yes,NON,Pre 2 Havana Public Library,0,409,572,171,1152
Gadsden,Judge Nordby,,Yes,NON,Pre 3 Concordia Baptist Church,0,153,256,138,547
Gadsden,Judge Nordby,,Yes,NON,Pre 4 Eugene Lamb Recreation C,,,,,1327
Gadsden,Judge Nordby,,Yes,NON,Pre 5 Quincy Recreation Center,0,555,538,209,1302
Gadsden,Judge Nordby,,Yes,NON,Pre 6 Wetumpka Fire Department,0,146,196,291,633
Gadsden,Judge Nordby,,Yes,NON,Pre 7 Union Chapel AME Church,0,162,171,151,484
Gadsden,Judge Nordby,,Yes,NON,Pre 8 Sycamore Methodist Churc,0,72,108,129,309
Gadsden,Judge Nordby,,Yes,NON,Pre 9 Chattahoochee Recreation,0,259,378,149,786
Gadsden,Judge Nordby,,Yes,NON,Pre 10 Mt. Pleasant Fire Depar,0,56,82,102,240
Gadsden,Judge Nordby,,Yes,NON,Pre 11 Gretna Town Hall,0,280,278,212,770
Gadsden,Judge Nordby,,Yes,NON,Pre 12 Greensboro Town Hall,,,,,402
Gadsden,Judge Nordby,,Yes,NON,Pre 13 FAMU Research Center,,,,,678
Gadsden,Judge Nordby,,Yes,NON,Pre 14 Shiloh Church,0,143,225,102,470
Gadsden,Judge Nordby,,Yes,NON,Pre 15 St. James Baptist Churc,0,152,281,169,602
Gadsden,Judge Nordby,,Yes,NON,Pre 16 National Guard Armory,,,,,501
Gadsden,Judge Nordby,,Yes,NON,Pre 17 New Bethel AME Church,,,,,523
Gadsden,Judge Nordby,,Yes,NON,Pre 18 St. Matthew Primitive B,,,,,517
Gadsden,Judge Nordby,,Yes,NON,Pre 19 Hopewell Church,0,220,337,109,666
Gadsden,Judge Nordby,,Yes,NON,Pre 20 Assembly of God,0,132,260,108,500
Gadsden,Judge Nordby,,Yes,NON,Pre 21 Green Shade AME Church,0,83,106,68,257
Gadsden,Judge Nordby,,Yes,NON,Pre 22 Second Elizabeth Church,,,,,340
Gadsden,Judge Nordby,,Yes,NON,Pre 23 New Direction Christian,0,111,156,77,344
Gadsden,Judge Nordby,,Yes,NON,Pre 24 St. Joseph Missionary B,0,71,69,83,223
Gadsden,Judge Nordby,,Yes,NON,Pre 25 Elizabeth AME Church,0,60,67,44,171
Gadsden,Judge Nordby,,No,NON,Pre 1 Centenary United Methodi,0,128,145,54,327
Gadsden,Judge Nordby,,No,NON,Pre 2 Havana Public Library,0,190,272,87,549
Gadsden,Judge Nordby,,No,NON,Pre 3 Concordia Baptist Church,0,62,122,59,243
Gadsden,Judge Nordby,,No,NON,Pre 4 Eugene Lamb Recreation C,,,,,858
Gadsden,Judge Nordby,,No,NON,Pre 5 Quincy Recreation Center,0,272,292,136,700
Gadsden,Judge Nordby,,No,NON,Pre 6 Wetumpka Fire Department,0,72,81,109,262
Gadsden,Judge Nordby,,No,NON,Pre 7 Union Chapel AME Church,0,64,83,69,216
Gadsden,Judge Nordby,,No,NON,Pre 8 Sycamore Methodist Churc,0,37,51,75,163
Gadsden,Judge Nordby,,No,NON,Pre 9 Chattahoochee Recreation,0,117,172,83,372
Gadsden,Judge Nordby,,No,NON,Pre 10 Mt. Pleasant Fire Depar,0,38,57,64,159
Gadsden,Judge Nordby,,No,NON,Pre 11 Gretna Town Hall,0,115,162,102,379
Gadsden,Judge Nordby,,No,NON,Pre 12 Greensboro Town Hall,0,48,43,74,165
Gadsden,Judge Nordby,,No,NON,Pre 13 FAMU Research Center,0,130,154,113,397
Gadsden,Judge Nordby,,No,NON,Pre 14 Shiloh Church,0,44,108,75,227
Gadsden,Judge Nordby,,No,NON,Pre 15 St. James Baptist Churc,0,83,109,66,258
Gadsden,Judge Nordby,,No,NON,Pre 16 National Guard Armory,0,98,118,62,278
Gadsden,Judge Nordby,,No,NON,Pre 17 New Bethel AME Church,0,83,118,56,257
Gadsden,Judge Nordby,,No,NON,Pre 18 St. Matthew Primitive B,0,77,105,60,242
Gadsden,Judge Nordby,,No,NON,Pre 19 Hopewell Church,0,94,163,41,298
Gadsden,Judge Nordby,,No,NON,Pre 20 Assembly of God,,,,,254
Gadsden,Judge Nordby,,No,NON,Pre 21 Green Shade AME Church,0,45,43,41,129
Gadsden,Judge Nordby,,No,NON,Pre 22 Second Elizabeth Church,,,,,166
Gadsden,Judge Nordby,,No,NON,Pre 23 New Direction Christian,0,53,70,37,160
Gadsden,Judge Nordby,,No,NON,Pre 24 St. Joseph Missionary B,0,31,34,39,104
Gadsden,Judge Nordby,,No,NON,Pre 25 Elizabeth AME Church,,,,,103
Gadsden,Judge Osterhaus,,Yes,NON,Pre 1 Centenary United Methodi,0,250,311,154,715
Gadsden,Judge Osterhaus,,Yes,NON,Pre 2 Havana Public Library,0,405,542,157,1104
Gadsden,Judge Osterhaus,,Yes,NON,Pre 3 Concordia Baptist Church,0,145,250,142,537
Gadsden,Judge Osterhaus,,Yes,NON,Pre 4 Eugene Lamb Recreation C,,,,,1267
Gadsden,Judge Osterhaus,,Yes,NON,Pre 5 Quincy Recreation Center,0,514,491,199,1204
Gadsden,Judge Osterhaus,,Yes,NON,Pre 6 Wetumpka Fire Department,0,150,185,281,616
Gadsden,Judge Osterhaus,,Yes,NON,Pre 7 Union Chapel AME Church,0,154,170,147,471
Gadsden,Judge Osterhaus,,Yes,NON,Pre 8 Sycamore Methodist Churc,0,69,103,127,299
Gadsden,Judge Osterhaus,,Yes,NON,Pre 9 Chattahoochee Recreation,0,247,361,141,749
Gadsden,Judge Osterhaus,,Yes,NON,Pre 10 Mt. Pleasant Fire Depar,0,57,71,100,228
Gadsden,Judge Osterhaus,,Yes,NON,Pre 11 Gretna Town Hall,0,265,281,195,741
Gadsden,Judge Osterhaus,,Yes,NON,Pre 12 Greensboro Town Hall,,,,,386
Gadsden,Judge Osterhaus,,Yes,NON,Pre 13 FAMU Research Center,0,211,269,163,643
Gadsden,Judge Osterhaus,,Yes,NON,Pre 14 Shiloh Church,0,129,227,105,461
Gadsden,Judge Osterhaus,,Yes,NON,Pre 15 St. James Baptist Churc,0,149,275,162,586
Gadsden,Judge Osterhaus,,Yes,NON,Pre 16 National Guard Armory,,,,,473
Gadsden,Judge Osterhaus,,Yes,NON,Pre 17 New Bethel AME Church,,,,,492
Gadsden,Judge Osterhaus,,Yes,NON,Pre 18 St. Matthew Primitive B,,,,,498
Gadsden,Judge Osterhaus,,Yes,NON,Pre 19 Hopewell Church,0,207,344,110,661
Gadsden,Judge Osterhaus,,Yes,NON,Pre 20 Assembly of God,0,135,249,95,479
Gadsden,Judge Osterhaus,,Yes,NON,Pre 21 Green Shade AME Church,0,78,106,67,251
Gadsden,Judge Osterhaus,,Yes,NON,Pre 22 Second Elizabeth Church,,,,,329
Gadsden,Judge Osterhaus,,Yes,NON,Pre 23 New Direction Christian,0,99,156,73,328
Gadsden,Judge Osterhaus,,Yes,NON,Pre 24 St. Joseph Missionary B,0,67,66,77,210
Gadsden,Judge Osterhaus,,Yes,NON,Pre 25 Elizabeth AME Church,0,48,60,43,151
Gadsden,Judge Osterhaus,,No,NON,Pre 1 Centenary United Methodi,0,139,154,63,356
Gadsden,Judge Osterhaus,,No,NON,Pre 2 Havana Public Library,0,198,302,102,602
Gadsden,Judge Osterhaus,,No,NON,Pre 3 Concordia Baptist Church,0,70,127,55,252
Gadsden,Judge Osterhaus,,No,NON,Pre 4 Eugene Lamb Recreation C,,,,,922
Gadsden,Judge Osterhaus,,No,NON,Pre 5 Quincy Recreation Center,0,307,328,145,780
Gadsden,Judge Osterhaus,,No,NON,Pre 6 Wetumpka Fire Department,0,70,89,122,281
Gadsden,Judge Osterhaus,,No,NON,Pre 7 Union Chapel AME Church,0,72,93,73,238
Gadsden,Judge Osterhaus,,No,NON,Pre 8 Sycamore Methodist Churc,0,39,58,78,175
Gadsden,Judge Osterhaus,,No,NON,Pre 9 Chattahoochee Recreation,0,127,197,91,415
Gadsden,Judge Osterhaus,,No,NON,Pre 10 Mt. Pleasant Fire Depar,0,38,68,65,171
Gadsden,Judge Osterhaus,,No,NON,Pre 11 Gretna Town Hall,0,126,157,116,399
Gadsden,Judge Osterhaus,,No,NON,Pre 12 Greensboro Town Hall,0,57,49,76,182
Gadsden,Judge Osterhaus,,No,NON,Pre 13 FAMU Research Center,,,,,421
Gadsden,Judge Osterhaus,,No,NON,Pre 14 Shiloh Church,0,58,107,71,236
Gadsden,Judge Osterhaus,,No,NON,Pre 15 St. James Baptist Churc,0,89,114,73,276
Gadsden,Judge Osterhaus,,No,NON,Pre 16 National Guard Armory,0,102,132,69,303
Gadsden,Judge Osterhaus,,No,NON,Pre 17 New Bethel AME Church,,,,,287
Gadsden,Judge Osterhaus,,No,NON,Pre 18 St. Matthew Primitive B,0,82,117,55,254
Gadsden,Judge Osterhaus,,No,NON,Pre 19 Hopewell Church,0,110,159,41,310
Gadsden,Judge Osterhaus,,No,NON,Pre 20 Assembly of God,,,,,266
Gadsden,Judge Osterhaus,,No,NON,Pre 21 Green Shade AME Church,0,52,45,42,139
Gadsden,Judge Osterhaus,,No,NON,Pre 22 Second Elizabeth Church,,,,,174
Gadsden,Judge Osterhaus,,No,NON,Pre 23 New Direction Christian,0,64,68,37,169
Gadsden,Judge Osterhaus,,No,NON,Pre 24 St. Joseph Missionary B,0,36,37,46,119
Gadsden,Judge Osterhaus,,No,NON,Pre 25 Elizabeth AME Church,,,,,131
Gadsden,Judge Roberts,,Yes,NON,Pre 1 Centenary United Methodi,0,275,334,163,772
Gadsden,Judge Roberts,,Yes,NON,Pre 2 Havana Public Library,0,437,575,177,1189
Gadsden,Judge Roberts,,Yes,NON,Pre 3 Concordia Baptist Church,0,157,265,139,561
Gadsden,Judge Roberts,,Yes,NON,Pre 4 Eugene Lamb Recreation C,,,,,1402
Gadsden,Judge Roberts,,Yes,NON,Pre 5 Quincy Recreation Center,0,591,565,235,1391
Gadsden,Judge Roberts,,Yes,NON,Pre 6 Wetumpka Fire Department,0,161,195,290,646
Gadsden,Judge Roberts,,Yes,NON,Pre 7 Union Chapel AME Church,0,164,183,156,503
Gadsden,Judge Roberts,,Yes,NON,Pre 8 Sycamore Methodist Churc,0,74,111,132,317
Gadsden,Judge Roberts,,Yes,NON,Pre 9 Chattahoochee Recreation,0,260,386,153,799
Gadsden,Judge Roberts,,Yes,NON,Pre 10 Mt. Pleasant Fire Depar,0,60,80,109,249
Gadsden,Judge Roberts,,Yes,NON,Pre 11 Gretna Town Hall,0,287,285,213,785
Gadsden,Judge Roberts,,Yes,NON,Pre 12 Greensboro Town Hall,,,,,409
Gadsden,Judge Roberts,,Yes,NON,Pre 13 FAMU Research Center,,,,,717
Gadsden,Judge Roberts,,Yes,NON,Pre 14 Shiloh Church,0,144,237,106,487
Gadsden,Judge Roberts,,Yes,NON,Pre 15 St. James Baptist Churc,0,166,271,171,608
Gadsden,Judge Roberts,,Yes,NON,Pre 16 National Guard Armory,,,,,544
Gadsden,Judge Roberts,,Yes,NON,Pre 17 New Bethel AME Church,,,,,559
Gadsden,Judge Roberts,,Yes,NON,Pre 18 St. Matthew Primitive B,,,,,547
Gadsden,Judge Roberts,,Yes,NON,Pre 19 Hopewell Church,0,224,353,115,692
Gadsden,Judge Roberts,,Yes,NON,Pre 20 Assembly of God,0,142,257,105,504
Gadsden,Judge Roberts,,Yes,NON,Pre 21 Green Shade AME Church,0,81,115,78,274
Gadsden,Judge Roberts,,Yes,NON,Pre 22 Second Elizabeth Church,,,,,351
Gadsden,Judge Roberts,,Yes,NON,Pre 23 New Direction Christian,0,110,158,83,351
Gadsden,Judge Roberts,,Yes,NON,Pre 24 St. Joseph Missionary B,0,74,74,90,238
Gadsden,Judge Roberts,,Yes,NON,Pre 25 Elizabeth AME Church,0,60,68,47,175
Gadsden,Judge Roberts,,No,NON,Pre 1 Centenary United Methodi,0,119,135,54,308
Gadsden,Judge Roberts,,No,NON,Pre 2 Havana Public Library,0,159,271,83,513
Gadsden,Judge Roberts,,No,NON,Pre 3 Concordia Baptist Church,0,58,112,58,228
Gadsden,Judge Roberts,,No,NON,Pre 4 Eugene Lamb Recreation C,0,238,426,112,776
Gadsden,Judge Roberts,,No,NON,Pre 5 Quincy Recreation Center,0,232,263,113,608
Gadsden,Judge Roberts,,No,NON,Pre 6 Wetumpka Fire Department,0,58,86,111,255
Gadsden,Judge Roberts,,No,NON,Pre 7 Union Chapel AME Church,0,63,76,64,203
Gadsden,Judge Roberts,,No,NON,Pre 8 Sycamore Methodist Churc,0,33,50,72,155
Gadsden,Judge Roberts,,No,NON,Pre 9 Chattahoochee Recreation,0,113,175,79,367
Gadsden,Judge Roberts,,No,NON,Pre 10 Mt. Pleasant Fire Depar,0,34,59,58,151
Gadsden,Judge Roberts,,No,NON,Pre 11 Gretna Town Hall,0,104,152,100,356
Gadsden,Judge Roberts,,No,NON,Pre 12 Greensboro Town Hall,0,46,43,69,158
Gadsden,Judge Roberts,,No,NON,Pre 13 FAMU Research Center,0,121,141,90,352
Gadsden,Judge Roberts,,No,NON,Pre 14 Shiloh Church,0,41,95,70,206
Gadsden,Judge Roberts,,No,NON,Pre 15 St. James Baptist Churc,0,72,117,65,254
Gadsden,Judge Roberts,,No,NON,Pre 16 National Guard Armory,0,81,103,56,240
Gadsden,Judge Roberts,,No,NON,Pre 17 New Bethel AME Church,0,67,104,53,224
Gadsden,Judge Roberts,,No,NON,Pre 18 St. Matthew Primitive B,0,62,103,45,210
Gadsden,Judge Roberts,,No,NON,Pre 19 Hopewell Church,0,87,146,37,270
Gadsden,Judge Roberts,,No,NON,Pre 20 Assembly of God,,,,,246
Gadsden,Judge Roberts,,No,NON,Pre 21 Green Shade AME Church,0,49,40,32,121
Gadsden,Judge Roberts,,No,NON,Pre 22 Second Elizabeth Church,,,,,156
Gadsden,Judge Roberts,,No,NON,Pre 23 New Direction Christian,0,53,69,30,152
Gadsden,Judge Roberts,,No,NON,Pre 24 St. Joseph Missionary B,,,,,92
Gadsden,Judge Roberts,,No,NON,Pre 25 Elizabeth AME Church,,,,,108
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 1 Centenary United Methodi,0,253,315,166,734
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 2 Havana Public Library,0,401,553,172,1126
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 3 Concordia Baptist Church,0,141,251,135,527
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 4 Eugene Lamb Recreation C,,,,,1257
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 5 Quincy Recreation Center,0,534,519,206,1259
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 6 Wetumpka Fire Department,0,149,201,292,642
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 7 Union Chapel AME Church,0,157,176,146,479
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 8 Sycamore Methodist Churc,0,69,107,131,307
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 9 Chattahoochee Recreation,0,257,363,147,767
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 10 Mt. Pleasant Fire Depar,0,57,81,102,240
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 11 Gretna Town Hall,0,285,285,204,774
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 12 Greensboro Town Hall,,,,,391
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 13 FAMU Research Center,0,219,274,173,666
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 14 Shiloh Church,0,140,223,106,469
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 15 St. James Baptist Churc,0,152,275,171,598
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 16 National Guard Armory,,,,,481
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 17 New Bethel AME Church,,,,,509
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 18 St. Matthew Primitive B,,,,,521
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 19 Hopewell Church,0,202,329,111,642
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 20 Assembly of God,0,132,246,105,483
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 21 Green Shade AME Church,0,76,108,73,257
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 22 Second Elizabeth Church,,,,,332
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 23 New Direction Christian,0,100,157,81,338
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 24 St. Joseph Missionary B,0,73,69,78,220
Gadsden,Judge Tanenbaum,,Yes,NON,Pre 25 Elizabeth AME Church,0,55,64,40,159
Gadsden,Judge Tanenbaum,,No,NON,Pre 1 Centenary United Methodi,0,138,152,52,342
Gadsden,Judge Tanenbaum,,No,NON,Pre 2 Havana Public Library,0,201,294,87,582
Gadsden,Judge Tanenbaum,,No,NON,Pre 3 Concordia Baptist Church,0,70,123,61,254
Gadsden,Judge Tanenbaum,,No,NON,Pre 4 Eugene Lamb Recreation C,,,,,930
Gadsden,Judge Tanenbaum,,No,NON,Pre 5 Quincy Recreation Center,0,292,313,140,745
Gadsden,Judge Tanenbaum,,No,NON,Pre 6 Wetumpka Fire Department,0,70,74,111,255
Gadsden,Judge Tanenbaum,,No,NON,Pre 7 Union Chapel AME Church,0,66,89,73,228
Gadsden,Judge Tanenbaum,,No,NON,Pre 8 Sycamore Methodist Churc,0,38,55,75,168
Gadsden,Judge Tanenbaum,,No,NON,Pre 9 Chattahoochee Recreation,0,119,195,85,399
Gadsden,Judge Tanenbaum,,No,NON,Pre 10 Mt. Pleasant Fire Depar,0,38,59,65,162
Gadsden,Judge Tanenbaum,,No,NON,Pre 11 Gretna Town Hall,0,110,156,110,376
Gadsden,Judge Tanenbaum,,No,NON,Pre 12 Greensboro Town Hall,,,,,178
Gadsden,Judge Tanenbaum,,No,NON,Pre 13 FAMU Research Center,,,,,405
Gadsden,Judge Tanenbaum,,No,NON,Pre 14 Shiloh Church,0,45,112,71,228
Gadsden,Judge Tanenbaum,,No,NON,Pre 15 St. James Baptist Churc,0,88,111,65,264
Gadsden,Judge Tanenbaum,,No,NON,Pre 16 National Guard Armory,0,103,127,72,302
Gadsden,Judge Tanenbaum,,No,NON,Pre 17 New Bethel AME Church,,,,,279
Gadsden,Judge Tanenbaum,,No,NON,Pre 18 St. Matthew Primitive B,0,70,105,56,231
Gadsden,Judge Tanenbaum,,No,NON,Pre 19 Hopewell Church,0,114,171,40,325
Gadsden,Judge Tanenbaum,,No,NON,Pre 20 Assembly of God,,,,,271
Gadsden,Judge Tanenbaum,,No,NON,Pre 21 Green Shade AME Church,0,52,44,35,131
Gadsden,Judge Tanenbaum,,No,NON,Pre 22 Second Elizabeth Church,,,,,172
Gadsden,Judge Tanenbaum,,No,NON,Pre 23 New Direction Christian,0,64,72,33,169
Gadsden,Judge Tanenbaum,,No,NON,Pre 24 St. Joseph Missionary B,0,32,35,46,113
Gadsden,Judge Tanenbaum,,No,NON,Pre 25 Elizabeth AME Church,,,,,122
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 1 Centenary United Methodi,0,229,271,111,611
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 2 Havana Public Library,0,423,557,185,1165
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 3 Concordia Baptist Church,0,123,194,111,428
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 4 Eugene Lamb Recreation C,,,,,1836
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 5 Quincy Recreation Center,0,729,720,302,1751
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 6 Wetumpka Fire Department,0,106,119,164,389
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 7 Union Chapel AME Church,0,178,153,151,482
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 8 Sycamore Methodist Churc,0,56,85,108,249
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 9 Chattahoochee Recreation,0,261,366,165,792
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 10 Mt. Pleasant Fire Depar,0,72,92,122,286
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 11 Gretna Town Hall,0,310,357,251,918
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 12 Greensboro Town Hall,,,,,317
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 13 FAMU Research Center,,,,,936
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 14 Shiloh Church,0,121,191,105,417
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 15 St. James Baptist Churc,0,104,158,76,338
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 16 National Guard Armory,,,,,632
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 17 New Bethel AME Church,,,,,715
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 18 St. Matthew Primitive B,,,,,584
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 19 Hopewell Church,0,159,225,91,475
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 20 Assembly of God,,,,,440
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 21 Green Shade AME Church,0,79,78,61,218
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 22 Second Elizabeth Church,,,,,358
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 23 New Direction Christian,0,110,146,83,339
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 24 St. Joseph Missionary B,0,85,102,107,294
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Tiffany Baker,NON,Pre 25 Elizabeth AME Church,0,82,78,64,224
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 1 Centenary United Methodi,0,167,203,108,478
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 2 Havana Public Library,0,173,298,82,553
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 3 Concordia Baptist Church,0,85,182,86,353
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 4 Eugene Lamb Recreation C,0,126,212,46,384
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 5 Quincy Recreation Center,0,119,123,52,294
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 6 Wetumpka Fire Department,0,111,155,241,507
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 7 Union Chapel AME Church,0,48,113,74,235
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 8 Sycamore Methodist Churc,0,48,69,100,217
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 9 Chattahoochee Recreation,0,126,192,66,384
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 10 Mt. Pleasant Fire Depar,,,,,119
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 11 Gretna Town Hall,0,86,94,69,249
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 12 Greensboro Town Hall,,,,,246
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 13 FAMU Research Center,0,50,62,43,155
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 14 Shiloh Church,0,64,144,69,277
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 15 St. James Baptist Churc,0,141,229,148,518
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 16 National Guard Armory,0,60,57,40,157
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 17 New Bethel AME Church,,,,,97
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 18 St. Matthew Primitive B,0,57,75,45,177
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 19 Hopewell Church,0,145,259,61,465
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 20 Assembly of God,0,75,158,71,304
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 21 Green Shade AME Church,0,50,73,46,169
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 22 Second Elizabeth Church,0,51,50,44,145
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 23 New Direction Christian,0,55,80,40,175
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 24 St. Joseph Missionary B,,,,,46
Gadsden,"Circuit Judge, 2nd Judicial Circuit",,Amanda P. Wall,NON,Pre 25 Elizabeth AME Church,,,,,66
Gadsden,School Board Member DISTRICT 1,,Cathy Johnson,NON,Pre 2 Havana Public Library,0,351,470,173,994
Gadsden,School Board Member DISTRICT 1,,Cathy Johnson,NON,Pre 3 Concordia Baptist Church,0,115,228,124,467
Gadsden,School Board Member DISTRICT 1,,Cathy Johnson,NON,Pre 4 Eugene Lamb Recreation C,,,,,1222
Gadsden,School Board Member DISTRICT 1,,Cathy Johnson,NON,Pre 14 Shiloh Church,0,124,205,121,450
Gadsden,School Board Member DISTRICT 1,,Cathy Johnson,NON,Pre 15 St. James Baptist Churc,0,69,101,65,235
Gadsden,School Board Member DISTRICT 1,,Cathy Johnson,NON,Pre 20 Assembly of God,,,,,295
Gadsden,School Board Member DISTRICT 1,,Audrey D. Lewis,NON,Pre 2 Havana Public Library,0,217,259,70,546
Gadsden,School Board Member DISTRICT 1,,Audrey D. Lewis,NON,Pre 3 Concordia Baptist Church,0,93,137,71,301
Gadsden,School Board Member DISTRICT 1,,Audrey D. Lewis,NON,Pre 4 Eugene Lamb Recreation C,,,,,1001
Gadsden,School Board Member DISTRICT 1,,Audrey D. Lewis,NON,Pre 14 Shiloh Church,0,64,119,59,242
Gadsden,School Board Member DISTRICT 1,,Audrey D. Lewis,NON,Pre 15 St. James Baptist Churc,0,57,83,38,178
Gadsden,School Board Member DISTRICT 1,,Audrey D. Lewis,NON,Pre 20 Assembly of God,,,,,136
Gadsden,Soil and Water,,Rolland Andrew Steele,NON,Pre 1 Centenary United Methodi,0,149,176,62,387
Gadsden,Soil and Water,,Rolland Andrew Steele,NON,Pre 2 Havana Public Library,0,273,371,132,776
Gadsden,Soil and Water,,Rolland Andrew Steele,NON,Pre 3 Concordia Baptist Church,0,90,172,88,350
Gadsden,Soil and Water,,Rolland Andrew Steele,NON,Pre 4 Eugene Lamb Recreation C,,,,,1329
Gadsden,Soil and Water,,Rolland Andrew Steele,NON,Pre 5 Quincy Recreation Center,0,452,455,171,1078
Gadsden,Soil and Water,,Rolland Andrew Steele,NON,Pre 6 Wetumpka Fire Department,0,75,82,112,269
