county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Hernando,1054 - Wellington Clubhouse,President,,CPF,Don Blankenship,0,0,0,0,0
Hernando,1001 - Tri-County Comm. CTR,President,,,Write-ins,1,0,0,1,0
Hernando,1002 - Eden Baptist CH Fellowship HL,President,,,Write-ins,1,0,1,0,0
Hernando,1004 - Jerome Brown Comm. CTR,President,,,Write-ins,7,3,0,3,1
Hernando,1006 - Faith Evanl. Presb. CH,President,,,Write-ins,3,1,0,2,0
Hernando,1008 - Ridge Manor Comm. CTR,President,,,Write-ins,7,3,3,1,0
Hernando,1009 - Spring Lake United Methodist CH,President,,,Write-ins,4,3,0,1,0
Hernando,1010 - Grace World Outreach CH,President,,,Write-ins,9,7,1,1,0
Hernando,1012 - Deerfield Clubhouse,President,,,Write-ins,7,5,0,2,0
Hernando,1014 - Brooksville Elks Lodge,President,,,Write-ins,12,8,2,2,0
Hernando,1015 - Holy Cross Luth. CH,President,,,Write-ins,10,3,2,5,0
Hernando,1017 - Nativity Luth. CH,President,,,Write-ins,9,5,1,3,0
Hernando,1018 - High Point Comm. Clubhouse,President,,,Write-ins,2,1,1,0,0
Hernando,1019 - Grace Presb. CH,President,,,Write-ins,11,4,5,2,0
Hernando,1021 - Fellowship Comm. CH,President,,,Write-ins,9,4,2,3,0
Hernando,1023 - Forest Oaks Luth. CH,President,,,Write-ins,7,4,1,2,0
Hernando,1024 - Christian CH in the Wildwood,President,,,Write-ins,15,7,1,7,0
Hernando,1025 - Brookridge Clubhouse Middle RM,President,,,Write-ins,11,6,1,4,0
Hernando,1027 - St. Joan of Arc CH Parish Hall,President,,,Write-ins,18,6,5,7,0
Hernando,1029 - Providence CH,President,,,Write-ins,9,5,2,2,0
Hernando,1030 - Coast Guard Aux. BLDG,President,,,Write-ins,6,3,1,2,0
Hernando,1031 - Hernando County Utilities DEPT,President,,,Write-ins,5,3,0,2,0
Hernando,1033 - Gateway Bible CH,President,,,Write-ins,5,1,2,2,0
Hernando,1034 - Northcliffe Bapt. CH Hall,President,,,Write-ins,3,1,0,2,0
Hernando,1036 - Hillside Comm. Bapt. CH,President,,,Write-ins,10,7,3,0,0
Hernando,1038 - Regency Oaks Clubhouse,President,,,Write-ins,2,2,0,0,0
Hernando,1039 - SH Cal. CH of the Nazarene,President,,,Write-ins,5,2,0,3,0
Hernando,1040 - SH United CH of Christ Hall,President,,,Write-ins,7,5,1,1,0
Hernando,1042 - Family First Assembly,President,,,Write-ins,8,6,0,2,0
Hernando,1044 - Sterling Hill Clubhouse North,President,,,Write-ins,20,10,5,5,0
Hernando,1047 - Timber Pines Perf. Arts CTR,President,,,Write-ins,7,5,0,2,0
Hernando,1048 - YMCA of Suncoast,President,,,Write-ins,4,2,0,2,0
Hernando,1054 - Wellington Clubhouse,President,,,Write-ins,2,1,0,1,0
Hernando,1001 - Tri-County Comm. CTR,U.S. House,11,REP,Daniel Webster,882,257,260,365,0
Hernando,1002 - Eden Baptist CH Fellowship HL,U.S. House,11,REP,Daniel Webster,1262,344,416,502,0
Hernando,1004 - Jerome Brown Comm. CTR,U.S. House,11,REP,Daniel Webster,2498,1002,953,539,4
Hernando,1006 - Faith Evanl. Presb. CH,U.S. House,11,REP,Daniel Webster,2288,771,895,620,2
Hernando,1008 - Ridge Manor Comm. CTR,U.S. House,11,REP,Daniel Webster,1978,512,766,699,1
Hernando,1009 - Spring Lake United Methodist CH,U.S. House,11,REP,Daniel Webster,1485,442,509,534,0
Hernando,1010 - Grace World Outreach CH,U.S. House,11,REP,Daniel Webster,2254,849,924,477,4
Hernando,1012 - Deerfield Clubhouse,U.S. House,11,REP,Daniel Webster,1631,535,612,483,1
Hernando,1014 - Brooksville Elks Lodge,U.S. House,11,REP,Daniel Webster,4075,1343,1802,929,1
Hernando,1015 - Holy Cross Luth. CH,U.S. House,11,REP,Daniel Webster,2106,680,818,605,3
Hernando,1017 - Nativity Luth. CH,U.S. House,11,REP,Daniel Webster,2601,1147,898,554,2
Hernando,1018 - High Point Comm. Clubhouse,U.S. House,11,REP,Daniel Webster,1689,595,465,629,0
Hernando,1019 - Grace Presb. CH,U.S. House,11,REP,Daniel Webster,3621,1175,1647,798,1
Hernando,1021 - Fellowship Comm. CH,U.S. House,11,REP,Daniel Webster,1584,477,764,343,0
Hernando,1023 - Forest Oaks Luth. CH,U.S. House,11,REP,Daniel Webster,1955,700,802,453,0
Hernando,1024 - Christian CH in the Wildwood,U.S. House,11,REP,Daniel Webster,5314,1800,2084,1429,1
Hernando,1025 - Brookridge Clubhouse Middle RM,U.S. House,11,REP,Daniel Webster,1805,745,497,563,0
Hernando,1027 - St. Joan of Arc CH Parish Hall,U.S. House,11,REP,Daniel Webster,2605,775,1081,749,0
Hernando,1029 - Providence CH,U.S. House,11,REP,Daniel Webster,1617,574,673,370,0
Hernando,1030 - Coast Guard Aux. BLDG,U.S. House,11,REP,Daniel Webster,1559,463,501,595,0
Hernando,1031 - Hernando County Utilities DEPT,U.S. House,11,REP,Daniel Webster,2210,868,940,402,0
Hernando,1033 - Gateway Bible CH,U.S. House,11,REP,Daniel Webster,1934,614,759,560,1
Hernando,1034 - Northcliffe Bapt. CH Hall,U.S. House,11,REP,Daniel Webster,2254,758,898,596,2
Hernando,1036 - Hillside Comm. Bapt. CH,U.S. House,11,REP,Daniel Webster,2308,652,1041,615,0
Hernando,1038 - Regency Oaks Clubhouse,U.S. House,11,REP,Daniel Webster,1633,596,643,394,0
Hernando,1039 - SH Cal. CH of the Nazarene,U.S. House,11,REP,Daniel Webster,1040,324,433,283,0
Hernando,1040 - SH United CH of Christ Hall,U.S. House,11,REP,Daniel Webster,2564,834,1022,707,1
Hernando,1042 - Family First Assembly,U.S. House,11,REP,Daniel Webster,1611,505,672,434,0
Hernando,1044 - Sterling Hill Clubhouse North,U.S. House,11,REP,Daniel Webster,3197,1133,1469,593,2
Hernando,1047 - Timber Pines Perf. Arts CTR,U.S. House,11,REP,Daniel Webster,2479,1163,524,790,2
Hernando,1048 - YMCA of Suncoast,U.S. House,11,REP,Daniel Webster,1815,655,756,404,0
Hernando,1054 - Wellington Clubhouse,U.S. House,11,REP,Daniel Webster,1031,451,189,391,0
Hernando,1001 - Tri-County Comm. CTR,U.S. House,11,DEM,Dana Marie Cottrell,299,176,66,57,0
Hernando,1002 - Eden Baptist CH Fellowship HL,U.S. House,11,DEM,Dana Marie Cottrell,298,174,70,54,0
Hernando,1004 - Jerome Brown Comm. CTR,U.S. House,11,DEM,Dana Marie Cottrell,1692,1008,461,218,5
Hernando,1006 - Faith Evanl. Presb. CH,U.S. House,11,DEM,Dana Marie Cottrell,820,452,249,119,0
Hernando,1008 - Ridge Manor Comm. CTR,U.S. House,11,DEM,Dana Marie Cottrell,840,418,251,170,1
Hernando,1009 - Spring Lake United Methodist CH,U.S. House,11,DEM,Dana Marie Cottrell,427,215,132,80,0
Hernando,1010 - Grace World Outreach CH,U.S. House,11,DEM,Dana Marie Cottrell,1083,611,319,153,0
Hernando,1012 - Deerfield Clubhouse,U.S. House,11,DEM,Dana Marie Cottrell,778,421,192,165,0
Hernando,1014 - Brooksville Elks Lodge,U.S. House,11,DEM,Dana Marie Cottrell,2200,1290,621,286,3
Hernando,1015 - Holy Cross Luth. CH,U.S. House,11,DEM,Dana Marie Cottrell,1508,822,396,286,4
Hernando,1017 - Nativity Luth. CH,U.S. House,11,DEM,Dana Marie Cottrell,1172,832,242,98,0
Hernando,1018 - High Point Comm. Clubhouse,U.S. House,11,DEM,Dana Marie Cottrell,719,461,119,139,0
Hernando,1019 - Grace Presb. CH,U.S. House,11,DEM,Dana Marie Cottrell,1948,1133,557,255,3
Hernando,1021 - Fellowship Comm. CH,U.S. House,11,DEM,Dana Marie Cottrell,1036,621,284,131,0
Hernando,1023 - Forest Oaks Luth. CH,U.S. House,11,DEM,Dana Marie Cottrell,1360,851,325,183,1
Hernando,1024 - Christian CH in the Wildwood,U.S. House,11,DEM,Dana Marie Cottrell,2134,1346,516,271,1
Hernando,1025 - Brookridge Clubhouse Middle RM,U.S. House,11,DEM,Dana Marie Cottrell,1112,765,175,172,0
Hernando,1027 - St. Joan of Arc CH Parish Hall,U.S. House,11,DEM,Dana Marie Cottrell,1635,912,462,261,0
Hernando,1029 - Providence CH,U.S. House,11,DEM,Dana Marie Cottrell,1245,719,347,179,0
Hernando,1030 - Coast Guard Aux. BLDG,U.S. House,11,DEM,Dana Marie Cottrell,559,339,111,107,2
Hernando,1031 - Hernando County Utilities DEPT,U.S. House,11,DEM,Dana Marie Cottrell,985,627,274,84,0
Hernando,1033 - Gateway Bible CH,U.S. House,11,DEM,Dana Marie Cottrell,1118,613,337,167,1
Hernando,1034 - Northcliffe Bapt. CH Hall,U.S. House,11,DEM,Dana Marie Cottrell,1634,950,402,282,0
Hernando,1036 - Hillside Comm. Bapt. CH,U.S. House,11,DEM,Dana Marie Cottrell,1136,557,383,196,0
Hernando,1038 - Regency Oaks Clubhouse,U.S. House,11,DEM,Dana Marie Cottrell,1026,619,245,162,0
Hernando,1039 - SH Cal. CH of the Nazarene,U.S. House,11,DEM,Dana Marie Cottrell,725,420,188,116,1
Hernando,1040 - SH United CH of Christ Hall,U.S. House,11,DEM,Dana Marie Cottrell,1829,1024,489,315,1
Hernando,1042 - Family First Assembly,U.S. House,11,DEM,Dana Marie Cottrell,840,490,240,110,0
Hernando,1044 - Sterling Hill Clubhouse North,U.S. House,11,DEM,Dana Marie Cottrell,2237,1291,678,268,0
Hernando,1047 - Timber Pines Perf. Arts CTR,U.S. House,11,DEM,Dana Marie Cottrell,1329,977,173,179,0
Hernando,1048 - YMCA of Suncoast,U.S. House,11,DEM,Dana Marie Cottrell,1193,707,334,152,0
Hernando,1054 - Wellington Clubhouse,U.S. House,11,DEM,Dana Marie Cottrell,613,427,70,116,0
Hernando,1017 - Nativity Luth. CH,State House,34,REP,Ralph E. Massullo Jr.,2679,1223,895,559,2
Hernando,1024 - Christian CH in the Wildwood,State House,34,REP,Ralph E. Massullo Jr.,5396,1877,2072,1446,1
Hernando,1017 - Nativity Luth. CH,State House,34,DEM,Dushyant Jethagir Gosai,1047,740,221,86,0
Hernando,1024 - Christian CH in the Wildwood,State House,34,DEM,Dushyant Jethagir Gosai,1941,1228,486,226,1
Hernando,1001 - Tri-County Comm. CTR,State House,35,REP,Blaise Ingoglia,871,254,258,359,0
Hernando,1002 - Eden Baptist CH Fellowship HL,State House,35,REP,Blaise Ingoglia,1262,351,412,499,0
Hernando,1004 - Jerome Brown Comm. CTR,State House,35,REP,Blaise Ingoglia,2494,1000,950,541,3
Hernando,1006 - Faith Evanl. Presb. CH,State House,35,REP,Blaise Ingoglia,2239,764,869,604,2
Hernando,1008 - Ridge Manor Comm. CTR,State House,35,REP,Blaise Ingoglia,1950,512,759,678,1
Hernando,1009 - Spring Lake United Methodist CH,State House,35,REP,Blaise Ingoglia,1461,423,503,535,0
Hernando,1010 - Grace World Outreach CH,State House,35,REP,Blaise Ingoglia,2252,848,926,474,4
Hernando,1012 - Deerfield Clubhouse,State House,35,REP,Blaise Ingoglia,1653,550,617,485,1
Hernando,1014 - Brooksville Elks Lodge,State House,35,REP,Blaise Ingoglia,4081,1349,1796,934,2
Hernando,1015 - Holy Cross Luth. CH,State House,35,REP,Blaise Ingoglia,2087,673,812,599,3
Hernando,1018 - High Point Comm. Clubhouse,State House,35,REP,Blaise Ingoglia,1669,575,464,630,0
Hernando,1019 - Grace Presb. CH,State House,35,REP,Blaise Ingoglia,3612,1180,1626,805,1
Hernando,1021 - Fellowship Comm. CH,State House,35,REP,Blaise Ingoglia,1596,487,763,346,0
Hernando,1023 - Forest Oaks Luth. CH,State House,35,REP,Blaise Ingoglia,1945,693,803,449,0
Hernando,1025 - Brookridge Clubhouse Middle RM,State House,35,REP,Blaise Ingoglia,1768,727,492,549,0
Hernando,1027 - St. Joan of Arc CH Parish Hall,State House,35,REP,Blaise Ingoglia,2583,783,1063,737,0
Hernando,1029 - Providence CH,State House,35,REP,Blaise Ingoglia,1632,573,681,378,0
Hernando,1030 - Coast Guard Aux. BLDG,State House,35,REP,Blaise Ingoglia,1536,458,489,589,0
Hernando,1031 - Hernando County Utilities DEPT,State House,35,REP,Blaise Ingoglia,2180,873,922,385,0
Hernando,1033 - Gateway Bible CH,State House,35,REP,Blaise Ingoglia,1924,611,761,551,1
Hernando,1034 - Northcliffe Bapt. CH Hall,State House,35,REP,Blaise Ingoglia,2254,755,892,605,2
Hernando,1036 - Hillside Comm. Bapt. CH,State House,35,REP,Blaise Ingoglia,2277,648,1026,603,0
Hernando,1038 - Regency Oaks Clubhouse,State House,35,REP,Blaise Ingoglia,1627,594,640,393,0
Hernando,1039 - SH Cal. CH of the Nazarene,State House,35,REP,Blaise Ingoglia,1036,315,437,284,0
Hernando,1040 - SH United CH of Christ Hall,State House,35,REP,Blaise Ingoglia,2584,846,1028,709,1
Hernando,1042 - Family First Assembly,State House,35,REP,Blaise Ingoglia,1618,510,674,434,0
Hernando,1044 - Sterling Hill Clubhouse North,State House,35,REP,Blaise Ingoglia,3198,1145,1464,587,2
Hernando,1047 - Timber Pines Perf. Arts CTR,State House,35,REP,Blaise Ingoglia,2466,1153,526,785,2
Hernando,1048 - YMCA of Suncoast,State House,35,REP,Blaise Ingoglia,1836,670,765,401,0
Hernando,1054 - Wellington Clubhouse,State House,35,REP,Blaise Ingoglia,1042,453,189,400,0
Hernando,1001 - Tri-County Comm. CTR,State House,35,DEM,Keith G. Laufenberg,303,177,65,61,0
Hernando,1002 - Eden Baptist CH Fellowship HL,State House,35,DEM,Keith G. Laufenberg,295,169,71,55,0
Hernando,1004 - Jerome Brown Comm. CTR,State House,35,DEM,Keith G. Laufenberg,1654,989,448,211,6
Hernando,1006 - Faith Evanl. Presb. CH,State House,35,DEM,Keith G. Laufenberg,845,452,267,126,0
Hernando,1008 - Ridge Manor Comm. CTR,State House,35,DEM,Keith G. Laufenberg,838,413,248,177,0
Hernando,1009 - Spring Lake United Methodist CH,State House,35,DEM,Keith G. Laufenberg,438,231,134,73,0
Hernando,1010 - Grace World Outreach CH,State House,35,DEM,Keith G. Laufenberg,1057,597,309,151,0
Hernando,1012 - Deerfield Clubhouse,State House,35,DEM,Keith G. Laufenberg,742,401,185,156,0
Hernando,1014 - Brooksville Elks Lodge,State House,35,DEM,Keith G. Laufenberg,2158,1264,619,273,2
Hernando,1015 - Holy Cross Luth. CH,State House,35,DEM,Keith G. Laufenberg,1499,819,394,282,4
Hernando,1018 - High Point Comm. Clubhouse,State House,35,DEM,Keith G. Laufenberg,723,470,117,136,0
Hernando,1019 - Grace Presb. CH,State House,35,DEM,Keith G. Laufenberg,1923,1115,559,246,3
Hernando,1021 - Fellowship Comm. CH,State House,35,DEM,Keith G. Laufenberg,1007,605,275,127,0
Hernando,1023 - Forest Oaks Luth. CH,State House,35,DEM,Keith G. Laufenberg,1353,853,317,182,1
Hernando,1025 - Brookridge Clubhouse Middle RM,State House,35,DEM,Keith G. Laufenberg,1103,753,172,178,0
Hernando,1027 - St. Joan of Arc CH Parish Hall,State House,35,DEM,Keith G. Laufenberg,1642,900,470,272,0
Hernando,1029 - Providence CH,State House,35,DEM,Keith G. Laufenberg,1220,712,339,169,0
Hernando,1030 - Coast Guard Aux. BLDG,State House,35,DEM,Keith G. Laufenberg,560,334,117,107,2
Hernando,1031 - Hernando County Utilities DEPT,State House,35,DEM,Keith G. Laufenberg,994,615,281,98,0
Hernando,1033 - Gateway Bible CH,State House,35,DEM,Keith G. Laufenberg,1101,606,328,166,1
Hernando,1034 - Northcliffe Bapt. CH Hall,State House,35,DEM,Keith G. Laufenberg,1618,948,400,270,0
Hernando,1036 - Hillside Comm. Bapt. CH,State House,35,DEM,Keith G. Laufenberg,1129,548,380,201,0
Hernando,1038 - Regency Oaks Clubhouse,State House,35,DEM,Keith G. Laufenberg,1006,603,243,160,0
Hernando,1039 - SH Cal. CH of the Nazarene,State House,35,DEM,Keith G. Laufenberg,712,418,181,112,1
Hernando,1040 - SH United CH of Christ Hall,State House,35,DEM,Keith G. Laufenberg,1792,1005,475,311,1
Hernando,1042 - Family First Assembly,State House,35,DEM,Keith G. Laufenberg,825,483,234,108,0
Hernando,1044 - Sterling Hill Clubhouse North,State House,35,DEM,Keith G. Laufenberg,2194,1259,674,261,0
Hernando,1047 - Timber Pines Perf. Arts CTR,State House,35,DEM,Keith G. Laufenberg,1305,965,166,174,0
Hernando,1048 - YMCA of Suncoast,State House,35,DEM,Keith G. Laufenberg,1148,680,319,149,0
Hernando,1054 - Wellington Clubhouse,State House,35,DEM,Keith G. Laufenberg,577,411,68,98,0
